timestamp_relative,shoulder_pan_joint_desired_pos,shoulder_lift_joint_desired_pos,elbow_joint_desired_pos,wrist_1_joint_desired_pos,wrist_2_joint_desired_pos,wrist_3_joint_desired_pos,shoulder_pan_joint_actual_pos,shoulder_lift_joint_actual_pos,elbow_joint_actual_pos,wrist_1_joint_actual_pos,wrist_2_joint_actual_pos,wrist_3_joint_actual_pos,shoulder_pan_joint_desired_vel,shoulder_lift_joint_desired_vel,elbow_joint_desired_vel,wrist_1_joint_desired_vel,wrist_2_joint_desired_vel,wrist_3_joint_desired_vel,shoulder_pan_joint_actual_vel,shoulder_lift_joint_actual_vel,elbow_joint_actual_vel,wrist_1_joint_actual_vel,wrist_2_joint_actual_vel,wrist_3_joint_actual_vel
0.191769655,-2.087443181,-0.515083283,0.920529721,-0.379247783,0.963771142,1.587720564,-2.088023965,-0.508629147,0.909249425,-0.373821084,0.963123083,1.576859117,0.013383064,-0.148901427,0.260293444,-0.125268980,0.014913019,0.250545214,0.011445237,-0.128894269,0.225755021,-0.108803980,0.012683509,0.215317130
0.207652426,-2.087224367,-0.517528538,0.924807040,-0.381307552,0.964014473,1.591827666,-2.087930028,-0.509682480,0.911092937,-0.374708954,0.963227451,1.578623295,0.014013164,-0.157292928,0.275322315,-0.132664757,0.015550809,0.263714566,0.011691680,-0.130941898,0.229139119,-0.110339731,0.012992659,0.219424590
0.223814982,-2.086994804,-0.520116151,0.929339148,-0.383492626,0.964268720,1.596158585,-2.087735478,-0.511852566,0.914887190,-0.376534764,0.963444531,1.582270384,0.014625825,-0.165479953,0.289991061,-0.139885889,0.016169680,0.276545905,0.012408573,-0.137889162,0.241024137,-0.115961820,0.013830969,0.231999204
0.239670568,-2.086756289,-0.522821891,0.934082571,-0.385781592,0.964532078,1.600675645,-2.087501351,-0.514451329,0.919429421,-0.378720585,0.963705063,1.586643338,0.015248174,-0.173303128,0.303900180,-0.146687512,0.016820865,0.289109987,0.015209191,-0.169250533,0.295874327,-0.142394021,0.016954981,0.284759969
0.255794912,-2.086506533,-0.525661270,0.939061824,-0.388185117,0.964807548,1.605412247,-2.087248151,-0.517283742,0.924383342,-0.381105725,0.963987529,1.591403008,0.015909345,-0.180757275,0.316954263,-0.152986228,0.017551806,0.301640983,0.015843017,-0.177306056,0.310200095,-0.149400115,0.017631818,0.297711641
0.271738610,-2.086245420,-0.528620640,0.944249126,-0.390688122,0.965095944,1.610356407,-2.086993043,-0.520150010,0.929401338,-0.383523766,0.964270651,1.596207500,0.016624324,-0.187782424,0.328989033,-0.158677131,0.018389527,0.314204749,0.015771968,-0.177648544,0.311091214,-0.149968207,0.017489463,0.297483325
0.287907969,-2.085974209,-0.531668315,0.949584461,-0.393259707,0.965396664,1.615467730,-2.086739365,-0.523018185,0.934426606,-0.385947529,0.964551449,1.601003289,0.017395611,-0.194320828,0.339881126,-0.163691074,0.019340717,0.326766763,0.015729707,-0.178077057,0.312084198,-0.150546953,0.017394699,0.297586679
0.303915978,-2.085687630,-0.534845193,0.955134662,-0.395930016,0.965716392,1.620828162,-2.086483304,-0.525916402,0.939506710,-0.388398472,0.964833975,1.605844855,0.018236364,-0.200499081,0.349846613,-0.168129878,0.020420911,0.339555665,0.015943281,-0.180626824,0.316603899,-0.152753815,0.017605297,0.301758677
0.319997946,-2.085390180,-0.538084791,0.960779210,-0.398639165,0.966050865,1.626337790,-2.086221043,-0.528878514,0.944697201,-0.390902344,0.965123773,1.610799789,0.019123795,-0.206257586,0.358832185,-0.171989918,0.021595911,0.352327634,0.016432142,-0.185347900,0.324683666,-0.156580910,0.018179072,0.310309500
0.335994214,-2.085077475,-0.541422002,0.966575458,-0.401413177,0.966405600,1.632065613,-2.085948769,-0.531933610,0.950043917,-0.393478696,0.965426028,1.615928769,0.020054082,-0.211760376,0.367178711,-0.175458862,0.022852031,0.365207636,0.017131841,-0.191360936,0.334705591,-0.161198393,0.019041181,0.321797192
0.352371916,-2.084748058,-0.544863006,0.972531570,-0.404254838,0.966782679,1.638029434,-2.085663621,-0.535087411,0.955551922,-0.396128003,0.965744197,1.621254325,0.021007809,-0.217137058,0.375203365,-0.178728782,0.024151890,0.378159823,0.017959347,-0.197607443,0.344838887,-0.165750310,0.020087123,0.334483236
0.368211878,-2.084404488,-0.548378812,0.978596749,-0.407139639,0.967179272,1.644180759,-2.085515801,-0.536700551,0.958364129,-0.397478406,0.965909958,1.623993993,0.021947306,-0.222492670,0.383227182,-0.182013904,0.025429655,0.390975144,0.018385554,-0.200498253,0.349415421,-0.167747140,0.020650087,0.340726078
0.383874807,-2.084046508,-0.551978628,0.984788741,-0.410076843,0.967595379,1.650530446,-2.085208718,-0.540006940,0.964114964,-0.400234524,0.966256976,1.629645705,0.022837261,-0.228019488,0.391739687,-0.185616551,0.026619324,0.403547013,0.019553138,-0.209057778,0.363209009,-0.173872873,0.022170350,0.358524054
0.399742763,-2.083674151,-0.555677983,0.991138859,-0.413083360,0.968030234,1.657093203,-2.084840600,-0.543876950,0.970818937,-0.403435055,0.966677964,1.636337042,0.023616503,-0.233794619,0.401071894,-0.189790082,0.027617646,0.415529703,0.024002742,-0.250145882,0.432811350,-0.206415311,0.027508497,0.434033036
0.415816078,-2.083292485,-0.559451873,0.997611504,-0.416146002,0.968476737,1.663807814,-2.084441964,-0.547975842,0.977896273,-0.406803910,0.967136860,1.643491268,0.024205315,-0.239268444,0.410342844,-0.194176347,0.028318356,0.426041668,0.024821118,-0.253843367,0.437838376,-0.208208606,0.028672274,0.444345772
0.431632220,-2.082901940,-0.563315779,1.004238899,-0.419283068,0.968933447,1.670690517,-2.084043328,-0.552005116,0.984833598,-0.410097424,0.967598975,1.650580883,0.024686697,-0.244533661,0.419501252,-0.198641746,0.028852849,0.435698560,0.024586186,-0.247246340,0.425315738,-0.201757908,0.028563598,0.436120093
0.447880900,-2.082502638,-0.567276674,1.011035353,-0.422502602,0.969399832,1.677749124,-2.083650414,-0.555926148,0.991569042,-0.413288895,0.968057036,1.657523870,0.025142667,-0.249732162,0.428598323,-0.203106526,0.029348870,0.445129831,0.024258712,-0.241204530,0.414112002,-0.196115717,0.028308682,0.427878767
0.463743821,-2.082094751,-0.571331245,1.017994719,-0.425801439,0.969875770,1.684978637,-2.083260361,-0.559793297,0.998203337,-0.416429345,0.968513191,1.664400101,0.025640393,-0.254968739,0.437653194,-0.207492683,0.029911583,0.454835593,0.024187375,-0.239367545,0.410564423,-0.194321051,0.028290981,0.426061153
0.479958848,-2.081681579,-0.575436949,1.025041204,-0.429142135,0.970357872,1.692308475,-2.082867448,-0.563678090,1.004866004,-0.419583146,0.968972743,1.671322823,0.026226970,-0.260274751,0.446595112,-0.211698642,0.030616774,0.465109862,0.024455778,-0.241925254,0.414922804,-0.196423978,0.028614944,0.431298167
0.495601511,-2.081257220,-0.579636819,1.032244200,-0.432555159,0.970853771,1.699824016,-2.082468812,-0.567626301,1.011638999,-0.422790352,0.969439030,1.678365350,0.026945751,-0.265767723,0.455536127,-0.215729580,0.031529900,0.476342549,0.024851097,-0.246244505,0.422442466,-0.200088322,0.029048676,0.439309597
0.511955858,-2.080817348,-0.583953629,1.039637021,-0.436053184,0.971369478,1.707577266,-2.082266633,-0.569628541,1.015074015,-0.424417798,0.969675004,1.681938171,0.027825770,-0.271517521,0.464533608,-0.219579124,0.032695227,0.488782890,0.025069367,-0.248606890,0.426529527,-0.202079624,0.029292867,0.443650126
0.527649481,-2.080365121,-0.588334738,1.047123257,-0.439587190,0.971902320,1.715485808,-2.081856553,-0.573695962,1.022052526,-0.427724663,0.970154047,1.689201355,0.028865190,-0.277470263,0.473485081,-0.223192625,0.034112355,0.502348577,0.025610682,-0.253876686,0.435544908,-0.206402749,0.029905491,0.453523487
0.543903123,-2.079893631,-0.592825788,1.054774668,-0.443187653,0.972461451,1.723644085,-2.081412617,-0.578087632,1.029582858,-0.431291882,0.970673203,1.697059512,0.030068454,-0.283681272,0.482488515,-0.226618782,0.035785894,0.517137794,0.029627895,-0.292175204,0.500813603,-0.237163410,0.034652978,0.523440778
0.559713823,-2.079400665,-0.597427696,1.062586800,-0.446849200,0.973050461,1.732065494,-2.080902878,-0.583085362,1.038141131,-0.435340707,0.971270740,1.706036210,0.031416721,-0.290124597,0.491545427,-0.229883312,0.037686173,0.533014876,0.032126751,-0.314076513,0.537507832,-0.254147053,0.037724037,0.564880788
0.575870730,-2.078888079,-0.602107925,1.070499801,-0.450541244,0.973667855,1.740699427,-2.080383603,-0.588119332,1.046743870,-0.439402405,0.971882403,1.715119720,0.032865677,-0.296705237,0.500591504,-0.233008891,0.039745067,0.549615086,0.032081034,-0.309486508,0.528456807,-0.249270141,0.037865222,0.559517622
0.591670097,-2.078350989,-0.606901446,1.078569810,-0.454288330,0.974319973,1.749616172,-2.079870049,-0.593016926,1.055089474,-0.443330113,0.972491205,1.724012256,0.034377457,-0.303402544,0.509692751,-0.236082267,0.041901420,0.566708164,0.031736385,-0.300598234,0.511645019,-0.240501985,0.037703313,0.547125876
0.607968332,-2.077786735,-0.611827565,1.086827909,-0.458104117,0.975010262,1.758854486,-2.079357926,-0.597798173,1.063207269,-0.447135274,0.973102689,1.732760191,0.035895708,-0.310152456,0.518880796,-0.239195443,0.044065841,0.583906608,0.031798843,-0.294764459,0.499749631,-0.233888656,0.038090996,0.540794849
0.623723060,-2.077201333,-0.616838440,1.095195424,-0.461953105,0.975731132,1.768321728,-2.078837697,-0.602548424,1.071238399,-0.450882260,0.973729670,1.741524935,0.037329291,-0.316779212,0.528062586,-0.242416903,0.046097258,0.600486644,0.032566182,-0.294898242,0.497833908,-0.231865793,0.039346226,0.545727730
0.639938635,-2.076592821,-0.621965453,1.103729587,-0.465864317,0.976484306,1.778067893,-2.078299348,-0.607348267,1.079317331,-0.454632584,0.974383533,1.750457287,0.038607302,-0.323284484,0.537441931,-0.245955945,0.047879914,0.616091951,0.033802196,-0.299083710,0.502675474,-0.232956335,0.041174062,0.558180094
0.655712053,-2.075966092,-0.627190775,1.112408521,-0.469832517,0.977262697,1.788047606,-2.077738587,-0.612240140,1.087516189,-0.458420102,0.975069880,1.759634852,0.039848365,-0.331056927,0.549451319,-0.251047151,0.049552910,0.633566686,0.035272546,-0.305467039,0.511292994,-0.235840648,0.043260116,0.574599385
0.671904496,-2.075317327,-0.632567097,1.121326654,-0.473905679,0.978070244,1.798355923,-2.077153508,-0.617243115,1.095870614,-0.462262932,0.975789845,1.769089341,0.041116526,-0.339998390,0.563714313,-0.257389939,0.051224071,0.653061336,0.036726337,-0.312487692,0.521202326,-0.239425972,0.045307621,0.591822088
0.687821697,-2.074649989,-0.638075294,1.130455451,-0.478073022,0.978902277,1.808953930,-2.076546494,-0.622361962,1.104392409,-0.466169659,0.976541340,1.778820992,0.042391434,-0.349269345,0.578614992,-0.264088203,0.052893300,0.673121908,0.038096331,-0.319821417,0.531953752,-0.243620783,0.047220256,0.609102070
0.704039510,-2.073960381,-0.643745546,1.139844815,-0.482357263,0.979763418,1.819899894,-2.076234643,-0.624968354,1.108723640,-0.468151395,0.976928294,1.783794522,0.043669070,-0.358268016,0.592965426,-0.270467427,0.054577316,0.692746478,0.038768865,-0.323760033,0.537930906,-0.246079654,0.048123930,0.618078828
0.719874501,-2.073248763,-0.649567160,1.149474155,-0.486747029,0.980653674,1.831175758,-2.075594250,-0.630289380,1.117554426,-0.472186391,0.977724731,1.793980956,0.044940007,-0.366472635,0.605752287,-0.275960876,0.056281174,0.711043661,0.040549450,-0.336086333,0.557502091,-0.254644871,0.050465483,0.644348681
0.736031711,-2.072523020,-0.655461546,1.159208720,-0.491177561,0.981563711,1.842632944,-2.074841801,-0.636498753,1.127845526,-0.476884190,0.978662431,1.805922389,0.046184386,-0.373433679,0.616135455,-0.280116015,0.057990586,0.727200760,0.048619673,-0.400697470,0.663836837,-0.302932441,0.060647573,0.771539152
0.751989076,-2.071771002,-0.661508711,1.169174282,-0.495701689,0.982509475,1.854432266,-2.074040238,-0.643086735,1.138752818,-0.481859032,0.979663849,1.818635941,0.047419068,-0.379035473,0.623837151,-0.282749499,0.059736777,0.741092408,0.049775932,-0.408309549,0.675776243,-0.308156759,0.062202286,0.788843274
0.768020271,-2.071007743,-0.667567410,1.179131061,-0.500205688,0.983472833,1.866303939,-2.073247735,-0.649561707,1.149460793,-0.486738507,0.980655134,1.831173778,0.048617855,-0.383080282,0.628536777,-0.283715437,0.061485723,0.752294540,0.048676871,-0.397039831,0.656301796,-0.298935771,0.060955562,0.769746840
0.783768524,-2.070221538,-0.673710307,1.189191418,-0.504735468,0.984469321,1.878396139,-2.072472874,-0.655849282,1.159842014,-0.491461579,0.981627107,1.843394041,0.049800042,-0.385690038,0.630423229,-0.283094233,0.063263391,0.761080623,0.047748566,-0.386183023,0.637221932,-0.289699256,0.059946232,0.751626134
0.799944774,-2.069412713,-0.679913996,1.199309620,-0.509265339,0.985499326,1.890669569,-2.071706597,-0.662003342,1.169981360,-0.496062581,0.982591331,1.855405211,0.050966948,-0.387026146,0.629814441,-0.281066062,0.065065682,0.767720313,0.047468472,-0.379690588,0.624990344,-0.283307165,0.059795376,0.742103040
0.815880125,-2.068586562,-0.686121472,1.209386758,-0.513746906,0.986556734,1.903016752,-2.070935551,-0.668114487,1.180020332,-0.500601594,0.983565032,1.867384434,0.052115363,-0.387398058,0.627336086,-0.277993851,0.066875615,0.772708710,0.048053659,-0.378923327,0.621802509,-0.280722022,0.060768269,0.743966579
0.831934853,-2.067742935,-0.692324111,1.219405242,-0.518169830,0.987642104,1.915423600,-2.070150201,-0.674239937,1.190048337,-0.505113904,0.984561145,1.879449606,0.053252340,-0.387272933,0.623899320,-0.274389245,0.068686462,0.776838612,0.049045321,-0.380227804,0.621624351,-0.279229105,0.062294539,0.750139594
0.847784844,-2.066881952,-0.698518833,1.229359273,-0.522530957,0.988755362,1.927884569,-2.069750611,-0.677314107,1.195065141,-0.507362191,0.985069633,1.885526299,0.054386481,-0.387253474,0.620681071,-0.270913861,0.070488746,0.781130934,0.049625266,-0.381154299,0.621861458,-0.278526157,0.063185461,0.753879368
0.863840187,-2.066004961,-0.704703617,1.239248562,-0.526832214,0.989894472,1.940392693,-2.068935219,-0.683493916,1.205117464,-0.511845891,0.986110985,1.897791743,0.055526698,-0.388075389,0.619122442,-0.268380153,0.072268383,0.786825854,0.051481672,-0.387301028,0.628931522,-0.279832065,0.065868743,0.770181894
0.879777971,-2.065105530,-0.710942003,1.249181864,-0.531125942,0.991067104,1.953069998,-2.067987267,-0.690498654,1.216444492,-0.516855065,0.987329423,1.911786675,0.056649381,-0.390269343,0.620344575,-0.267475273,0.073973160,0.794817641,0.061078053,-0.447712958,0.722637475,-0.318713695,0.078633063,0.896289766
0.895875059,-2.064192037,-0.717201172,1.259116932,-0.535401419,0.992261713,1.965844955,-2.066985432,-0.697740380,1.228094935,-0.521968190,0.988623202,1.926337004,0.057463039,-0.391800611,0.621093534,-0.266827030,0.075254725,0.801396215,0.062039297,-0.445420623,0.715350091,-0.313184559,0.080258481,0.896565437
0.911748151,-2.063267234,-0.723480189,1.269059391,-0.539666840,0.993474549,1.978716053,-2.066002194,-0.704708401,1.239249945,-0.526829068,0.989898741,1.940411925,0.058062437,-0.392647151,0.621065795,-0.266098657,0.076250919,0.806613798,0.060233988,-0.424128026,0.677911043,-0.294704705,0.078275196,0.858335733
0.927768976,-2.062336461,-0.729750793,1.278967694,-0.543906975,0.994698542,1.991625414,-2.065048520,-0.711345975,1.249828458,-0.531408612,0.991141200,1.953891397,0.058600682,-0.393305947,0.620832201,-0.265354264,0.077164241,0.811432790,0.058590565,-0.405501693,0.645340323,-0.278774619,0.076431461,0.824970841
0.943706975,-2.061395345,-0.736042273,1.288888064,-0.548141503,0.995939419,2.004632855,-2.064114396,-0.717754666,1.260003567,-0.535789315,0.992363155,1.966972470,0.059208415,-0.394192353,0.620861911,-0.264640797,0.078169087,0.816685862,0.057658408,-0.393704444,0.624376059,-0.268410593,0.075483255,0.804940403
0.959919342,-2.060439288,-0.742378251,1.298854857,-0.552382697,0.997203274,2.017786745,-2.063186947,-0.724042718,1.269958019,-0.540058438,0.993579626,1.979868650,0.059990437,-0.395639938,0.621532047,-0.263996245,0.079405291,0.823040499,0.057451446,-0.388321817,0.614170194,-0.263084263,0.075434528,0.797620177
0.975712455,-2.059473965,-0.748709771,1.308786444,-0.556591905,0.998482605,2.030983925,-2.062256638,-0.730295483,1.279832363,-0.544280354,0.994803131,1.992748737,0.061014774,-0.397876167,0.623109929,-0.263455019,0.080961594,0.830915526,0.057811912,-0.387565583,0.611592233,-0.261256546,0.076114476,0.799518108
0.991998636,-2.058486145,-0.755109129,1.318790263,-0.560809599,0.999794947,2.044373167,-2.061316792,-0.736563508,1.289708972,-0.548491780,0.996042728,2.005714417,0.062339916,-0.401077248,0.625785532,-0.263029447,0.082917879,0.840696607,0.058490884,-0.389024109,0.612544954,-0.260948509,0.077218369,0.805845320
1.007708959,-2.057477641,-0.761548324,1.328815758,-0.565008722,1.001137890,2.057893939,-2.060364548,-0.742862050,1.299610615,-0.552700822,0.997302353,2.018795729,0.063980246,-0.405293804,0.629620582,-0.262729060,0.085292443,0.852468962,0.059344094,-0.391215444,0.614479542,-0.260904729,0.078549273,0.813616097
1.023770778,-2.056440193,-0.768064257,1.338913684,-0.569204807,1.002522415,2.071621513,-2.059395615,-0.749202553,1.309551358,-0.556910340,0.998586535,2.032016516,0.065936568,-0.410521314,0.634603400,-0.262547840,0.088087667,0.866247048,0.060406253,-0.393906921,0.616910934,-0.260806561,0.080149472,0.822377086
1.039713641,-2.055365664,-0.774692447,1.349132370,-0.573412248,1.003959384,2.085629150,-2.058904473,-0.752390687,1.314537406,-0.559013669,0.999239087,2.038682699,0.068186829,-0.416681145,0.640637251,-0.262470271,0.091275691,0.881901545,0.061012700,-0.395438850,0.618259788,-0.260689139,0.081054918,0.827114522
1.055952630,-2.054254385,-0.781417918,1.359443051,-0.577614391,1.005448360,2.099884031,-2.057905022,-0.758809392,1.324547768,-0.563217465,1.000568748,2.052140474,0.070666269,-0.423564367,0.647483324,-0.262470379,0.094770623,0.899023688,0.062455110,-0.399104834,0.621559918,-0.260431945,0.083140269,0.837769806
1.071769669,-2.053099274,-0.788274228,1.369893004,-0.581826993,1.006998858,2.114456826,-2.056819264,-0.765660588,1.335179210,-0.567645375,1.002016425,2.066558599,0.073301292,-0.430924356,0.654851306,-0.262510457,0.098476560,0.917161073,0.072464041,-0.453912616,0.702914476,-0.291703999,0.096714713,0.956613064
1.087785776,-2.051909121,-0.795205385,1.380395128,-0.586013510,1.008599111,2.129228830,-2.055571381,-0.773377721,1.347086310,-0.572554890,1.003684163,2.082858324,0.075959772,-0.438339268,0.662263064,-0.262541449,0.102217448,0.935473899,0.078680068,-0.483714312,0.744993448,-0.306186944,0.105260208,1.022751927
1.103735339,-2.050673857,-0.802271282,1.391040728,-0.590210994,1.010262741,2.144329408,-2.054300133,-0.781098191,1.358933330,-0.577391450,1.005387425,2.099213839,0.078530875,-0.445435046,0.669275957,-0.262504217,0.105849342,0.953284316,0.078517959,-0.473596781,0.725312769,-0.295056313,0.105245151,1.004319429
1.119834762,-2.049395825,-0.809463889,1.401820165,-0.594418168,1.011986789,2.159745453,-2.053047482,-0.788552586,1.370304823,-0.581982915,1.007068396,2.115053654,0.080868834,-0.451795123,0.675456612,-0.262406075,0.109184577,0.969844361,0.077236742,-0.456469238,0.694811821,-0.279407322,0.103714488,0.970896006
1.135726850,-2.048086789,-0.816731175,1.412662006,-0.598613439,1.013756117,2.175373590,-2.051806752,-0.795788590,1.381273508,-0.586359326,1.008736849,2.130475044,0.083139674,-0.458868212,0.683201426,-0.263395321,0.112507524,0.988629689,0.076896749,-0.445410758,0.673720956,-0.267683595,0.103474617,0.950248361
1.151861871,-2.046736003,-0.824146410,1.423681752,-0.602847578,1.015586457,2.191381556,-2.050557439,-0.802935425,1.392040730,-0.590604607,1.010419846,2.145752668,0.085476700,-0.466783773,0.692413978,-0.265171003,0.115975341,1.009705614,0.077812105,-0.442390382,0.665178001,-0.261293530,0.104888767,0.946667492
1.167728673,-2.045351020,-0.831670219,1.434821739,-0.607099533,1.017468039,2.207688705,-2.049283806,-0.810098950,1.402773976,-0.594792668,1.012138486,2.161113739,0.087876799,-0.474864188,0.701779963,-0.266936538,0.119533068,1.031216736,0.079588346,-0.445342153,0.666148424,-0.259071440,0.107466176,0.956073761
1.183803569,-2.043923611,-0.839339798,1.446133375,-0.611385775,1.019411803,2.224374685,-2.047974888,-0.817357365,1.413599014,-0.598979298,1.013908267,2.176732779,0.090360512,-0.482662373,0.710371902,-0.268092393,0.123172198,1.051933011,0.081943735,-0.452516943,0.673878610,-0.259905785,0.110888585,0.974905849
1.199747115,-2.042453036,-0.847143811,1.457592476,-0.615690485,1.021418021,2.241410480,-2.046627824,-0.824740712,1.424565196,-0.603188340,1.015733957,2.192678213,0.092931855,-0.489824666,0.717488780,-0.268204354,0.126870976,1.070884605,0.084299147,-0.460337996,0.682837129,-0.261463344,0.114353493,0.995441377
1.215807777,-2.040953185,-0.854990324,1.469055140,-0.619951417,1.023466617,2.258587789,-2.045241181,-0.832260911,1.435692549,-0.607429330,1.017618656,2.208980799,0.095565555,-0.496083141,0.722675091,-0.267036138,0.130578142,1.087344152,0.086827680,-0.469050884,0.693115890,-0.263544261,0.118070193,1.018090010
1.231756375,-2.039393260,-0.863018566,1.480713859,-0.624230175,1.025598397,2.276203352,-2.044531647,-0.836075131,1.441319346,-0.609562699,1.018583894,2.217271566,0.098311402,-0.501494699,0.725909010,-0.264492542,0.134359146,1.101454580,0.088149838,-0.473522693,0.698330760,-0.264531523,0.119989440,1.029660702
1.247884193,-2.037804437,-0.871047231,1.492294788,-0.628416568,1.027769520,2.293851428,-2.043083016,-0.843797032,1.452675700,-0.613840882,1.020558596,2.234101057,0.101106925,-0.506025199,0.727290635,-0.260737370,0.138134679,1.113138603,0.090609007,-0.480870545,0.706139565,-0.265257150,0.123560309,1.049203634
1.263745439,-2.036161923,-0.879185041,1.503946229,-0.632556291,1.030012825,2.311764143,-2.041509930,-0.852055852,1.464756012,-0.618343178,1.022705913,2.252160788,0.103984889,-0.509971649,0.727312233,-0.256017010,0.141967399,1.123201303,0.104865998,-0.547015429,0.798293054,-0.296060443,0.143205255,1.197551131
1.279804085,-2.034478185,-0.887357863,1.515555512,-0.636603325,1.032310616,2.329774385,-2.039707486,-0.861349885,1.478263378,-0.623308007,1.025168061,2.272541761,0.106909483,-0.513662853,0.726711172,-0.250840142,0.145838131,1.132552688,0.113515384,-0.582012355,0.844081819,-0.308828205,0.155091286,1.277247190
1.295683900,-2.032743770,-0.895608079,1.527180908,-0.640576287,1.034675691,2.347975299,-2.037879769,-0.870610062,1.491634011,-0.628152196,1.027665138,2.292888165,0.109880182,-0.517624481,0.726514885,-0.245834349,0.149785900,1.142632868,0.112633668,-0.567002714,0.816737175,-0.294276625,0.153881073,1.246567011
1.311862278,-2.030963604,-0.903918851,1.538802228,-0.644471805,1.037101955,2.366334536,-2.036092583,-0.879485432,1.504354239,-0.632681195,1.030105948,2.312421083,0.112867795,-0.522488796,0.728034943,-0.241847456,0.153823119,1.155184023,0.109840542,-0.541647792,0.774123013,-0.273851424,0.150007442,1.192648768
1.327763548,-2.029124466,-0.912370318,1.550541281,-0.648340191,1.039609355,2.385041113,-2.034336392,-0.888022725,1.516487598,-0.636916463,1.032503366,2.331235886,0.115748205,-0.528302503,0.731619189,-0.239257817,0.157895828,1.170812162,0.108589604,-0.523895323,0.742386103,-0.257282704,0.148180634,1.155118108
