timestamp_absolute,timestamp_relative,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel
1770917508.312609434,3.700000000,-1.724936129,-1.593104148,2.185296166,-0.595059042,1.406037035,1.738669805,0.000001299,0.000000518,0.000000112,-0.000000639,0.000001295,2.010975649
1770917508.412609339,3.800000000,-1.724935991,-1.593104098,2.185296173,-0.595059100,1.406037172,1.947412810,0.000001479,0.000000346,-0.000000096,-0.000000258,0.000001478,2.094395102
1770917508.512609482,3.900000000,-1.724935843,-1.593104064,2.185296164,-0.595059126,1.406037320,2.156852320,0.000001479,0.000000346,-0.000000096,-0.000000258,0.000001478,2.094395102
1770917508.612609386,4.000000000,-1.724935695,-1.593104048,2.185296137,-0.595059116,1.406037468,2.366291830,0.000001487,0.000000124,-0.000000300,0.000000169,0.000001488,2.094395102
1770917508.712609291,4.100000000,-1.724935551,-1.593104047,2.185296098,-0.595059079,1.406037612,2.575731340,0.000001373,-0.000000108,-0.000000480,0.000000582,0.000001378,2.094395102
1770917508.812609434,4.200000000,-1.724935417,-1.593104060,2.185296049,-0.595059017,1.406037747,2.785170850,0.000001149,-0.000000332,-0.000000622,0.000000947,0.000001157,2.094395102
1770917508.912609339,4.300000000,-1.724935302,-1.593104093,2.185295986,-0.595058922,1.406037863,2.994610361,0.000001149,-0.000000332,-0.000000622,0.000000947,0.000001157,2.094395102
1770917509.012609482,4.400000000,-1.724935211,-1.593104141,2.185295917,-0.595058805,1.406037954,3.204049871,0.000000831,-0.000000528,-0.000000712,0.000001236,0.000000841,2.094395102
1770917509.112609386,4.500000000,-1.724935143,-1.593104200,2.185295845,-0.595058674,1.406038024,3.413489381,0.000000446,-0.000000682,-0.000000745,0.000001425,0.000000458,2.094395102
1770917509.212609291,4.600000000,-1.724935099,-1.593104269,2.185295770,-0.595058532,1.406038068,3.622928891,0.000000025,-0.000000780,-0.000000718,0.000001498,0.000000037,2.094395102
1770917509.312609434,4.700000000,-1.724935097,-1.593104345,2.185295700,-0.595058385,1.406038072,3.828347161,0.000000023,-0.000000705,-0.000000649,0.000001355,0.000000034,1.893864785
1770917509.412609339,4.800000000,-1.724935113,-1.593104408,2.185295647,-0.595058269,1.406038057,3.992733639,-0.000000265,-0.000000542,-0.000000421,0.000000965,-0.000000257,1.393864785
1770917509.512609482,4.900000000,-1.724935135,-1.593104452,2.185295613,-0.595058190,1.406038036,4.107120118,-0.000000170,-0.000000348,-0.000000270,0.000000619,-0.000000165,0.893864785
1770917509.612609386,5.000000000,-1.724935147,-1.593104477,2.185295593,-0.595058145,1.406038024,4.171506596,-0.000000075,-0.000000153,-0.000000119,0.000000273,-0.000000073,0.393864785
1770917509.712609291,5.100000000,-1.723850653,-1.587707767,2.180000809,-0.595161540,1.407124542,4.188182276,0.022181035,0.110378147,-0.108293192,-0.002115016,0.022222408,-0.065196980
1770917509.812609434,5.200000000,-1.723362698,-1.585279587,2.177618516,-0.595208097,1.407613393,4.159497549,0.000000051,0.000000190,0.000000214,-0.000000563,-0.000000226,-0.524487938
1770917509.912609339,5.300000000,-1.723362691,-1.585279560,2.177618547,-0.595208176,1.407613358,4.082049372,0.000000085,0.000000365,0.000000394,-0.000001007,-0.000000487,-1.024477824
1770917510.012609482,5.400000000,-1.723362681,-1.585279515,2.177618594,-0.595208294,1.407613294,3.954601958,0.000000104,0.000000529,0.000000540,-0.000001327,-0.000000785,-1.524470707
1770917510.112609386,5.500000000,-1.723362680,-1.585279450,2.177618655,-0.595208428,1.407613265,3.777155318,-0.000000024,0.000000750,0.000000690,-0.000001438,-0.000000036,-2.024462409
1770917510.212609291,5.600000000,-1.723362692,-1.585279375,2.177618727,-0.595208575,1.407613252,3.568205485,-0.000000442,0.000000679,0.000000741,-0.000001418,-0.000000453,-2.094395102
1770917510.312609434,5.700000000,-1.723362736,-1.585279307,2.177618801,-0.595208716,1.407613206,3.358765974,-0.000000442,0.000000679,0.000000741,-0.000001418,-0.000000453,-2.094395102
1770917510.412609339,5.800000000,-1.723362813,-1.585279253,2.177618872,-0.595208842,1.407613128,3.149326464,-0.000000823,0.000000526,0.000000709,-0.000001231,-0.000000833,-2.094395102
1770917510.512609482,5.900000000,-1.723362912,-1.585279210,2.177618939,-0.595208950,1.407613029,2.939886954,-0.000001137,0.000000332,0.000000618,-0.000000944,-0.000001145,-2.094395102
1770917510.612609386,6.000000000,-1.723363029,-1.585279180,2.177618998,-0.595209040,1.407612911,2.730447444,-0.000001360,0.000000110,0.000000478,-0.000000581,-0.000001365,-2.094395102
1770917510.712609291,6.100000000,-1.723363165,-1.585279169,2.177619046,-0.595209098,1.407612775,2.521007933,-0.000001360,0.000000110,0.000000478,-0.000000581,-0.000001365,-2.094395102
1770917510.812609434,6.200000000,-1.723363309,-1.585279176,2.177619080,-0.595209124,1.407612630,2.311568423,-0.000001472,-0.000000121,0.000000299,-0.000000170,-0.000001473,-2.094395102
1770917510.912609339,6.300000000,-1.723363456,-1.585279197,2.177619101,-0.595209123,1.407612483,2.102128913,-0.000001465,-0.000000342,0.000000095,0.000000254,-0.000001463,-2.094395102
1770917511.012609482,6.400000000,-1.723363602,-1.585279232,2.177619110,-0.595209095,1.407612337,1.892689403,-0.000001339,-0.000000535,-0.000000116,0.000000658,-0.000001334,-2.094395102
1770917511.112609386,6.500000000,-1.723363733,-1.585279285,2.177619099,-0.595209031,1.407612207,1.687819577,-0.000001202,-0.000000480,-0.000000104,0.000000591,-0.000001198,-1.880626898
1770917511.212609291,6.600000000,-1.723363827,-1.585279333,2.177619081,-0.595208964,1.407612114,1.524756888,-0.000000728,-0.000000451,-0.000000209,0.000000664,-0.000000723,-1.380626898
1770917511.312609434,6.700000000,-1.723363886,-1.585279370,2.177619063,-0.595208910,1.407612054,1.411694198,-0.000000465,-0.000000288,-0.000000133,0.000000424,-0.000000461,-0.880626898
1770917511.412609339,6.800000000,-1.723363920,-1.585279391,2.177619054,-0.595208880,1.407612021,1.348631508,-0.000000201,-0.000000124,-0.000000058,0.000000183,-0.000000199,-0.380626898
1770917511.512609482,6.900000000,-1.722236356,-1.579591985,2.171981591,-0.595260338,1.408741970,1.333187879,0.021022427,0.106035875,-0.105104578,-0.000959583,0.021066869,0.078996147
1770917511.612609386,7.000000000,-1.721822179,-1.577502947,2.169910914,-0.595279261,1.409157007,1.363188450,0.000000217,0.000000153,0.000000104,-0.000000333,-0.000000097,0.539043122
1770917511.712609291,7.100000000,-1.721822147,-1.577502924,2.169910930,-0.595279314,1.409156994,1.442092239,0.000000427,0.000000301,0.000000227,-0.000000741,-0.000000158,1.039034249
1770917511.812609434,7.200000000,-1.721822093,-1.577502886,2.169910960,-0.595279413,1.409156977,1.570995274,0.000000659,0.000000460,0.000000381,-0.000001264,-0.000000163,1.539027126
1770917511.912609339,7.300000000,-1.721821989,-1.577502839,2.169910979,-0.595279494,1.409157056,1.749897532,0.000001291,0.000000516,0.000000112,-0.000000637,0.000001287,2.039018722
1770917512.012609482,7.400000000,-1.721821853,-1.577502791,2.169910985,-0.595279549,1.409157191,1.959029769,0.000001450,0.000000338,-0.000000095,-0.000000251,0.000001448,2.094395102
1770917512.112609386,7.500000000,-1.721821708,-1.577502757,2.169910976,-0.595279574,1.409157336,2.168469279,0.000001450,0.000000338,-0.000000095,-0.000000251,0.000001448,2.094395102
1770917512.212609291,7.600000000,-1.721821562,-1.577502743,2.169910948,-0.595279561,1.409157482,2.377908790,0.000001457,0.000000118,-0.000000297,0.000000171,0.000001459,2.094395102
1770917512.312609434,7.700000000,-1.721821423,-1.577502744,2.169910909,-0.595279522,1.409157622,2.587348300,0.000001346,-0.000000111,-0.000000475,0.000000580,0.000001351,2.094395102
1770917512.412609339,7.800000000,-1.721821292,-1.577502759,2.169910859,-0.595279458,1.409157753,2.796787810,0.000001126,-0.000000332,-0.000000615,0.000000941,0.000001134,2.094395102
1770917512.512609482,7.900000000,-1.721821179,-1.577502792,2.169910797,-0.595279364,1.409157867,3.006227320,0.000001126,-0.000000332,-0.000000615,0.000000941,0.000001134,2.094395102
1770917512.612609386,8.000000000,-1.721821092,-1.577502841,2.169910729,-0.595279246,1.409157955,3.215666831,0.000000815,-0.000000525,-0.000000705,0.000001226,0.000000825,2.094395102
1770917512.712609291,8.100000000,-1.721821027,-1.577502900,2.169910657,-0.595279116,1.409158021,3.425106341,0.000000438,-0.000000676,-0.000000738,0.000001411,0.000000449,2.094395102
1770917512.812609434,8.200000000,-1.721820987,-1.577502968,2.169910583,-0.595278974,1.409158063,3.634545851,0.000000025,-0.000000772,-0.000000711,0.000001483,0.000000037,2.094395102
1770917512.912609339,8.300000000,-1.721820984,-1.577503043,2.169910514,-0.595278829,1.409158066,3.838769000,0.000000022,-0.000000688,-0.000000633,0.000001321,0.000000033,1.866001569
1770917513.012609482,8.400000000,-1.721821002,-1.577503105,2.169910463,-0.595278717,1.409158050,4.000369157,-0.000000254,-0.000000525,-0.000000408,0.000000935,-0.000000247,1.366001569
1770917513.112609386,8.500000000,-1.721821023,-1.577503147,2.169910430,-0.595278641,1.409158029,4.111969314,-0.000000161,-0.000000333,-0.000000259,0.000000593,-0.000000156,0.866001569
1770917513.212609291,8.600000000,-1.721821034,-1.577503171,2.169910411,-0.595278599,1.409158018,4.173569471,-0.000000068,-0.000000141,-0.000000109,0.000000251,-0.000000066,0.366001569
1770917513.312609434,8.700000000,-1.720658555,-1.571560208,2.163959933,-0.595272636,1.410323252,4.187633645,0.019887575,0.101671469,-0.101799813,0.000101753,0.019934669,-0.093980948
1770917513.412609339,8.800000000,-1.720309180,-1.569774099,2.162171591,-0.595270880,1.410673439,4.156225072,0.000000051,0.000000198,0.000000218,-0.000000565,-0.000000243,-0.554316003
1770917513.512609482,8.900000000,-1.720309173,-1.569774070,2.162171622,-0.595270960,1.410673403,4.075793717,0.000000088,0.000000372,0.000000400,-0.000001019,-0.000000487,-1.054310203
1770917513.612609386,9.000000000,-1.720309163,-1.569774025,2.162171670,-0.595271079,1.410673340,3.945363107,0.000000108,0.000000535,0.000000543,-0.000001333,-0.000000778,-1.554303107
1770917513.712609291,9.100000000,-1.720309162,-1.569773960,2.162171731,-0.595271211,1.410673316,3.764933277,-0.000000024,0.000000753,0.000000693,-0.000001444,-0.000000036,-2.054294699
1770917513.812609434,9.200000000,-1.720309176,-1.569773886,2.162171802,-0.595271356,1.410673301,3.555655182,-0.000000433,0.000000673,0.000000734,-0.000001405,-0.000000445,-2.094395102
1770917513.912609339,9.300000000,-1.720309220,-1.569773818,2.162171876,-0.595271497,1.410673256,3.346215672,-0.000000433,0.000000673,0.000000734,-0.000001405,-0.000000445,-2.094395102
1770917514.012609482,9.400000000,-1.720309298,-1.569773765,2.162171946,-0.595271620,1.410673177,3.136776162,-0.000000807,0.000000523,0.000000701,-0.000001220,-0.000000817,-2.094395102
1770917514.112609386,9.500000000,-1.720309396,-1.569773724,2.162172011,-0.595271726,1.410673078,2.927336651,-0.000001115,0.000000332,0.000000612,-0.000000937,-0.000001123,-2.094395102
1770917514.212609291,9.600000000,-1.720309512,-1.569773695,2.162172069,-0.595271812,1.410672961,2.717897141,-0.000001333,0.000000113,0.000000473,-0.000000578,-0.000001338,-2.094395102
1770917514.312609434,9.700000000,-1.720309645,-1.569773684,2.162172117,-0.595271870,1.410672828,2.508457631,-0.000001333,0.000000113,0.000000473,-0.000000578,-0.000001338,-2.094395102
1770917514.412609339,9.800000000,-1.720309788,-1.569773692,2.162172149,-0.595271894,1.410672685,2.299018121,-0.000001443,-0.000000115,0.000000296,-0.000000173,-0.000001445,-2.094395102
1770917514.512609482,9.900000000,-1.720309932,-1.569773713,2.162172169,-0.595271891,1.410672541,2.089578610,-0.000001436,-0.000000334,0.000000094,0.000000247,-0.000001434,-2.094395102
1770917514.612609386,10.000000000,-1.720310074,-1.569773749,2.162172176,-0.595271862,1.410672399,1.880139100,-0.000001313,-0.000000525,-0.000000114,0.000000647,-0.000001308,-2.094395102
1770917514.712609291,10.100000000,-1.720310202,-1.569773800,2.162172165,-0.595271799,1.410672272,1.676630159,-0.000001160,-0.000000464,-0.000000101,0.000000572,-0.000001156,-1.850867502
1770917514.812609434,10.200000000,-1.720310291,-1.569773847,2.162172147,-0.595271733,1.410672183,1.516543409,-0.000000699,-0.000000435,-0.000000203,0.000000641,-0.000000693,-1.350867502
1770917514.912609339,10.300000000,-1.720310348,-1.569773883,2.162172130,-0.595271681,1.410672127,1.406456659,-0.000000440,-0.000000274,-0.000000128,0.000000404,-0.000000437,-0.850867502
1770917515.012609482,10.400000000,-1.720310379,-1.569773902,2.162172121,-0.595271652,1.410672096,1.346369909,-0.000000181,-0.000000113,-0.000000053,0.000000167,-0.000000180,-0.350867502
1770917515.112609386,10.500000000,-1.719110717,-1.563558194,2.155886490,-0.595203320,1.411874911,1.333651540,0.018458158,0.095635072,-0.096710772,0.001051204,0.018506631,0.108425823
1770917515.212609291,10.600000000,-1.718827429,-1.562090484,2.154402285,-0.595187206,1.412158925,1.366345142,0.000000227,0.000000160,0.000000114,-0.000000367,-0.000000092,0.568316413
1770917515.312609434,10.700000000,-1.718827397,-1.562090460,2.154402302,-0.595187261,1.412158913,1.448176519,0.000000434,0.000000306,0.000000230,-0.000000748,-0.000000155,1.068310514
1770917515.412609339,10.800000000,-1.718827342,-1.562090422,2.154402332,-0.595187361,1.412158897,1.580007139,0.000000661,0.000000463,0.000000382,-0.000001264,-0.000000158,1.568303389
1770917515.512609482,10.900000000,-1.718827236,-1.562090375,2.154402350,-0.595187437,1.412158982,1.761836974,0.000001284,0.000000514,0.000000113,-0.000000636,0.000001280,2.068294985
1770917515.612609386,11.000000000,-1.718827103,-1.562090329,2.154402354,-0.595187488,1.412159116,1.971207743,0.000001422,0.000000330,-0.000000094,-0.000000244,0.000001420,2.094395102
1770917515.712609291,11.100000000,-1.718826960,-1.562090296,2.154402345,-0.595187513,1.412159258,2.180647253,0.000001422,0.000000330,-0.000000094,-0.000000244,0.000001420,2.094395102
1770917515.812609434,11.200000000,-1.718826817,-1.562090284,2.154402316,-0.595187497,1.412159401,2.390086764,0.000001429,0.000000112,-0.000000294,0.000000174,0.000001431,2.094395102
1770917515.912609339,11.300000000,-1.718826681,-1.562090286,2.154402277,-0.595187456,1.412159538,2.599526274,0.000001320,-0.000000114,-0.000000470,0.000000577,0.000001325,2.094395102
1770917516.012609482,11.400000000,-1.718826554,-1.562090303,2.154402226,-0.595187390,1.412159665,2.808965784,0.000001105,-0.000000331,-0.000000609,0.000000934,0.000001112,2.094395102
1770917516.112609386,11.500000000,-1.718826443,-1.562090336,2.154402165,-0.595187296,1.412159777,3.018405294,0.000001105,-0.000000331,-0.000000609,0.000000934,0.000001112,2.094395102
1770917516.212609291,11.600000000,-1.718826359,-1.562090385,2.154402097,-0.595187178,1.412159861,3.227844805,0.000000799,-0.000000522,-0.000000698,0.000001215,0.000000809,2.094395102
1770917516.312609434,11.700000000,-1.718826298,-1.562090445,2.154402025,-0.595187048,1.412159924,3.437284315,0.000000429,-0.000000670,-0.000000730,0.000001398,0.000000441,2.094395102
1770917516.412609339,11.800000000,-1.718826261,-1.562090513,2.154401953,-0.595186907,1.412159962,3.646723825,0.000000024,-0.000000764,-0.000000703,0.000001467,0.000000036,2.094395102
1770917516.512609482,11.900000000,-1.718826259,-1.562090587,2.154401885,-0.595186765,1.412159966,3.849518678,0.000000021,-0.000000670,-0.000000617,0.000001287,0.000000032,1.836622787
1770917516.612609386,12.000000000,-1.718826277,-1.562090647,2.154401836,-0.595186656,1.412159948,4.008180957,-0.000000244,-0.000000508,-0.000000395,0.000000905,-0.000000237,1.336622787
1770917516.712609291,12.100000000,-1.718826297,-1.562090688,2.154401804,-0.595186583,1.412159929,4.116843236,-0.000000153,-0.000000318,-0.000000247,0.000000566,-0.000000148,0.836622787
1770917516.812609434,12.200000000,-1.718826308,-1.562090710,2.154401786,-0.595186543,1.412159918,4.175505515,-0.000000061,-0.000000128,-0.000000100,0.000000228,-0.000000060,0.336622787
1770917516.912609339,12.300000000,-1.717604802,-1.555676872,2.147852144,-0.595052348,1.413384958,4.186937599,0.017190585,0.090263562,-0.092174571,0.001888334,0.017240261,-0.121965419
1770917517.012609482,12.400000000,-1.717371513,-1.554451936,2.146601298,-0.595026755,1.413618904,4.153055033,0.000000054,0.000000206,0.000000225,-0.000000583,-0.000000248,-0.581108180
1770917517.112609386,12.500000000,-1.717371506,-1.554451907,2.146601330,-0.595026837,1.413618868,4.069944494,0.000000091,0.000000378,0.000000404,-0.000001029,-0.000000486,-1.081102304
1770917517.212609291,12.600000000,-1.717371496,-1.554451861,2.146601377,-0.595026955,1.413618805,3.936834713,0.000000112,0.000000540,0.000000545,-0.000001336,-0.000000769,-1.581095186
1770917517.312609434,12.700000000,-1.717371495,-1.554451795,2.146601439,-0.595027087,1.413618786,3.753725720,-0.000000024,0.000000755,0.000000695,-0.000001448,-0.000000036,-2.081086781
1770917517.412609339,12.800000000,-1.717371512,-1.554451722,2.146601509,-0.595027230,1.413618768,3.544304539,-0.000000425,0.000000667,0.000000726,-0.000001391,-0.000000437,-2.094395102
1770917517.512609482,12.900000000,-1.717371554,-1.554451656,2.146601582,-0.595027369,1.413618724,3.334865028,-0.000000425,0.000000667,0.000000726,-0.000001391,-0.000000437,-2.094395102
1770917517.612609386,13.000000000,-1.717371633,-1.554451603,2.146601651,-0.595027490,1.413618645,3.125425518,-0.000000792,0.000000520,0.000000694,-0.000001210,-0.000000802,-2.094395102
1770917517.712609291,13.100000000,-1.717371731,-1.554451563,2.146601715,-0.595027594,1.413618546,2.915986008,-0.000001094,0.000000331,0.000000606,-0.000000931,-0.000001102,-2.094395102
1770917517.812609434,13.200000000,-1.717371846,-1.554451536,2.146601772,-0.595027678,1.413618430,2.706546498,-0.000001308,0.000000115,0.000000468,-0.000000576,-0.000001313,-2.094395102
1770917517.912609339,13.300000000,-1.717371976,-1.554451524,2.146601819,-0.595027736,1.413618299,2.497106987,-0.000001308,0.000000115,0.000000468,-0.000000576,-0.000001313,-2.094395102
1770917518.012609482,13.400000000,-1.717372117,-1.554451533,2.146601850,-0.595027757,1.413618159,2.287667477,-0.000001416,-0.000000110,0.000000293,-0.000000175,-0.000001417,-2.094395102
1770917518.112609386,13.500000000,-1.717372258,-1.554451555,2.146601869,-0.595027753,1.413618017,2.078227967,-0.000001409,-0.000000326,0.000000093,0.000000241,-0.000001407,-2.094395102
1770917518.212609291,13.600000000,-1.717372397,-1.554451591,2.146601875,-0.595027722,1.413617879,1.868788457,-0.000001288,-0.000000516,-0.000000113,0.000000637,-0.000001283,-2.094395102
1770917518.312609434,13.700000000,-1.717372521,-1.554451641,2.146601864,-0.595027661,1.413617755,1.666666045,-0.000001121,-0.000000449,-0.000000099,0.000000554,-0.000001117,-1.823893737
1770917518.412609339,13.800000000,-1.717372606,-1.554451687,2.146601845,-0.595027595,1.413617670,1.509276672,-0.000000672,-0.000000420,-0.000000196,0.000000620,-0.000000667,-1.323893737
1770917518.512609482,13.900000000,-1.717372661,-1.554451721,2.146601829,-0.595027545,1.413617616,1.401887298,-0.000000418,-0.000000261,-0.000000122,0.000000386,-0.000000415,-0.823893737
1770917518.612609386,14.000000000,-1.717372690,-1.554451739,2.146601821,-0.595027518,1.413617587,1.344497924,-0.000000164,-0.000000103,-0.000000048,0.000000152,-0.000000163,-0.323893737
1770917518.712609291,14.100000000,-1.716130925,-1.547844457,2.139789472,-0.594824076,1.414863278,1.334185358,0.015730586,0.083700009,-0.086297631,0.002577034,0.015780252,0.134018599
1770917518.812609434,14.200000000,-1.715945136,-1.546855963,2.138770316,-0.594793661,1.415049635,1.369132276,0.000000234,0.000000165,0.000000117,-0.000000376,-0.000000092,0.592767972
1770917518.912609339,14.300000000,-1.715945103,-1.546855940,2.138770334,-0.594793717,1.415049622,1.453408779,0.000000438,0.000000309,0.000000232,-0.000000752,-0.000000151,1.092762018
1770917519.012609482,14.400000000,-1.715945048,-1.546855901,2.138770364,-0.594793818,1.415049607,1.587684511,0.000000669,0.000000467,0.000000392,-0.000001299,-0.000000131,1.592753085
1770917519.112609386,14.500000000,-1.715944941,-1.546855854,2.138770380,-0.594793889,1.415049698,1.771959430,0.000001275,0.000000511,0.000000113,-0.000000633,0.000001270,2.092377486
