timestamp,source,elbow_joint_pos,elbow_joint_vel,shoulder_lift_joint_pos,shoulder_lift_joint_vel,shoulder_pan_joint_pos,shoulder_pan_joint_vel,wrist_1_joint_pos,wrist_1_joint_vel,wrist_2_joint_pos,wrist_2_joint_vel,wrist_3_joint_pos,wrist_3_joint_vel
0.098878,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.106791,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.114735,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.122825,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.130764,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.138744,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.146794,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.154829,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.162796,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.170656,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.178830,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.186884,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.194619,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.202753,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.210743,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.218845,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.226780,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.234669,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.242728,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.250847,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.258961,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.266673,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.274801,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.283100,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.290720,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.298682,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.306912,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.314887,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.322731,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.330798,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.338900,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.346885,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.354798,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.362700,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.370790,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.378843,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.386806,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.394652,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.402746,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.410725,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
0.418802,executed,0.888905,-0.000000,-0.496970,0.000000,-2.089099,0.000000,-0.364005,-0.000000,0.961916,-0.000000,1.557902,-0.000000
