timestamp_relative,shoulder_pan_joint_desired_pos,shoulder_lift_joint_desired_pos,elbow_joint_desired_pos,wrist_1_joint_desired_pos,wrist_2_joint_desired_pos,wrist_3_joint_desired_pos,shoulder_pan_joint_actual_pos,shoulder_lift_joint_actual_pos,elbow_joint_actual_pos,wrist_1_joint_actual_pos,wrist_2_joint_actual_pos,wrist_3_joint_actual_pos,shoulder_pan_joint_desired_vel,shoulder_lift_joint_desired_vel,elbow_joint_desired_vel,wrist_1_joint_desired_vel,wrist_2_joint_desired_vel,wrist_3_joint_desired_vel,shoulder_pan_joint_actual_vel,shoulder_lift_joint_actual_vel,elbow_joint_actual_vel,wrist_1_joint_actual_vel,wrist_2_joint_actual_vel,wrist_3_joint_actual_vel
0.479781961,-2.082210195,-0.570877568,1.017394575,-0.425426901,0.969756611,1.684307371,-2.083442513,-0.558691804,0.996496797,-0.415532891,0.968317091,1.662569404,0.027077428,-0.268839876,0.461313635,-0.218656067,0.031570409,0.479820054,0.026314281,-0.260541141,0.446954399,-0.211559877,0.030714933,0.463400811
0.495954869,-2.081768467,-0.575260305,1.024914109,-0.428991014,0.970271740,1.692135788,-2.083020512,-0.562865559,1.003655314,-0.418920819,0.968810320,1.670005798,0.027831289,-0.275767787,0.473025446,-0.224173538,0.032471316,0.493057862,0.026053308,-0.257484406,0.441549510,-0.208989367,0.030440396,0.458987802
0.511845916,-2.081319090,-0.579700570,1.032526825,-0.432597263,0.970796595,1.700085963,-2.082597558,-0.567045037,1.010822177,-0.422313992,0.969303966,1.677461267,0.028686769,-0.282451906,0.483961085,-0.229128327,0.033550624,0.506548465,0.026209926,-0.259321183,0.444729388,-0.210590482,0.030608565,0.462758571
0.527908306,-2.080850688,-0.584288542,1.040380957,-0.436312407,0.971345524,1.708331720,-2.082168404,-0.571295563,1.018113017,-0.425767724,0.969805181,1.685051918,0.029682495,-0.289012841,0.494251995,-0.233543148,0.034865829,0.520665339,0.026725922,-0.264578104,0.453799069,-0.214986816,0.031184088,0.472596228
0.543932274,-2.080368304,-0.588950304,1.048342855,-0.440069374,0.971913790,1.716754056,-2.081729237,-0.575640504,1.025563955,-0.429297749,0.970317900,1.692820668,0.030811039,-0.295343905,0.503705942,-0.237321011,0.036409912,0.535228069,0.027376654,-0.270656407,0.464095861,-0.219858304,0.031968366,0.484219939
0.559983575,-2.079865343,-0.593725716,1.056473587,-0.443893161,0.972510306,1.725438589,-2.081277196,-0.580096547,1.033199787,-0.432913129,0.970846713,1.700806856,0.032076281,-0.301517744,0.512457167,-0.240531345,0.038185722,0.550352900,0.028220737,-0.277610779,0.475564092,-0.225093424,0.033029478,0.498022288
0.575886494,-2.079340394,-0.598605979,1.064751540,-0.447769993,0.973137803,1.734382272,-2.080809418,-0.584664647,1.041016817,-0.436608617,0.971395254,1.709025025,0.033457911,-0.307553928,0.520602499,-0.243254266,0.040159013,0.565951389,0.029240269,-0.284720004,0.486896753,-0.230060071,0.034347787,0.512900472
0.592182486,-2.078790465,-0.603601236,1.073188516,-0.451702450,0.973800705,1.743614278,-2.080569092,-0.586990182,1.044989705,-0.438484017,0.971678078,1.713223934,0.034926913,-0.313512122,0.528343680,-0.245639410,0.042279326,0.581938410,0.029781902,-0.287976176,0.491891503,-0.232130736,0.035065420,0.520128906
0.608361485,-2.078222732,-0.608637730,1.081657262,-0.455629742,0.974490774,1.753003438,-2.080074612,-0.591719453,1.053051710,-0.442280595,0.972263098,1.721801877,0.036415370,-0.319370494,0.535829981,-0.247857867,0.044436365,0.597904713,0.030972291,-0.294462025,0.501502335,-0.235924840,0.036702976,0.535179257
0.624329436,-2.077628447,-0.613793158,1.090288459,-0.459612481,0.975218636,1.762694481,-2.079528157,-0.596828763,1.061726928,-0.446348492,0.972914517,1.731143475,0.037886711,-0.325300015,0.543507182,-0.250204477,0.046561900,0.613867562,0.036478307,-0.338294834,0.573546648,-0.268467367,0.043650124,0.620517135
0.639845477,-2.077011144,-0.619045731,1.099048523,-0.463636784,0.975979542,1.772640869,-2.078891579,-0.602632825,1.071537733,-0.450925175,0.973680794,1.741855502,0.039260983,-0.331369560,0.551740129,-0.252985568,0.048521513,0.629468173,0.040095296,-0.363048285,0.612841368,-0.285456538,0.048391648,0.671755135
0.656079697,-2.076373424,-0.624395292,1.107944510,-0.467710053,0.976769246,1.782828822,-2.078240697,-0.608437363,1.081306458,-0.455459897,0.974471152,1.752657652,0.040489386,-0.337954247,0.561413477,-0.256775276,0.050222090,0.645111572,0.040176276,-0.355552971,0.597584128,-0.276972085,0.048885614,0.663477540
0.671912591,-2.075715926,-0.629864954,1.117024316,-0.471860354,0.977585777,1.793291189,-2.077596490,-0.614049737,1.090710521,-0.459803406,0.975259125,1.763191462,0.041652048,-0.345559204,0.573302001,-0.261936786,0.051780058,0.662263375,0.039691947,-0.343486845,0.574766874,-0.265063345,0.048671890,0.646372557
0.687979412,-2.075041141,-0.635452148,1.126289716,-0.476092695,0.978425337,1.804018201,-2.076956574,-0.619511429,1.099825144,-0.463993851,0.976047099,1.773523569,0.042785228,-0.353631437,0.586203087,-0.267725609,0.053273978,0.680118583,0.039566029,-0.335817307,0.559776664,-0.257007241,0.048819076,0.636704743
0.704755216,-2.074342824,-0.641213698,1.135836641,-0.480452110,0.979295509,1.815117898,-2.076311413,-0.624930207,1.108839512,-0.468123261,0.976845384,1.783841729,0.043928730,-0.361754239,0.599175987,-0.273540794,0.054782357,0.698096836,0.040076580,-0.335394442,0.557463229,-0.255163163,0.049656887,0.639727473
0.720710055,-2.073632713,-0.647047524,1.145494192,-0.484859339,0.980181864,1.826394991,-2.075984780,-0.627653901,1.113362193,-0.470191304,0.977250874,1.789047718,0.045086438,-0.369396146,0.611151909,-0.278759969,0.056331109,0.715295155,0.040468182,-0.337035626,0.559632540,-0.255896598,0.050221831,0.644446731
0.736699509,-2.072902186,-0.653011264,1.155353348,-0.489352794,0.981095664,1.837964261,-2.075318162,-0.633180443,1.122529387,-0.474379365,0.978079855,1.799646020,0.046289166,-0.376355804,0.621643921,-0.283057168,0.057976498,0.731473312,0.041775428,-0.345715016,0.573221922,-0.261785537,0.051993601,0.663800299
0.752379734,-2.072149182,-0.659102023,1.165402630,-0.493922645,0.982040250,1.849825978,-2.074535195,-0.639632527,1.133218765,-0.479258362,0.979055524,1.812073827,0.047550987,-0.382439428,0.630226935,-0.286166558,0.059748011,0.746346017,0.050265439,-0.413731962,0.685210884,-0.312710345,0.062681541,0.797801197
0.768096159,-2.071382556,-0.665226022,1.175479732,-0.498489821,0.983005358,1.861803714,-2.073706929,-0.646430794,1.144469738,-0.484390561,0.980090141,1.825213313,0.048861351,-0.387477712,0.636593425,-0.287926105,0.061635239,0.759584674,0.051248938,-0.419803441,0.694553614,-0.316712499,0.064032055,0.812264681
0.784446064,-2.070587111,-0.671480668,1.185736624,-0.503117445,0.984011037,1.874095140,-2.072890584,-0.653083626,1.155465961,-0.489399735,0.981111050,1.838118076,0.050244842,-0.391561683,0.640855874,-0.288364805,0.063673719,0.771431624,0.050014526,-0.406832337,0.672076523,-0.306010723,0.062629282,0.790060043
0.800483090,-2.069770964,-0.677778368,1.196021282,-0.507731158,0.985047941,1.886535679,-2.072095219,-0.659511391,1.166068316,-0.494219128,0.982109308,1.850635648,0.051680430,-0.394729258,0.643148535,-0.287590839,0.065828747,0.781879223,0.048909828,-0.393801302,0.649088979,-0.294785798,0.061440229,0.767958760
0.816453706,-2.068931588,-0.684119772,1.206328005,-0.512323693,0.986119999,1.899132448,-2.071700875,-0.662668530,1.171265721,-0.496576134,0.982605457,1.856804729,0.053159760,-0.397184968,0.643901904,-0.285864808,0.068079492,0.791251157,0.048762426,-0.390010267,0.641932428,-0.291013658,0.061360192,0.762307703
0.832379562,-2.068070562,-0.690480025,1.216611657,-0.516871631,0.987225686,1.911840167,-2.070908372,-0.668937985,1.181561470,-0.501229588,0.983605266,1.869100690,0.054661992,-0.399216279,0.643746452,-0.283580933,0.070382273,0.799970772,0.049395874,-0.388825715,0.637785733,-0.287842005,0.062424727,0.763799608
0.848078729,-2.067183736,-0.696884344,1.226910967,-0.521390669,0.988370542,1.924711047,-2.069987122,-0.676067177,1.193211555,-0.506460492,0.984774947,1.883172274,0.056171110,-0.401221396,0.643519612,-0.281245809,0.072696930,0.808669132,0.059111223,-0.454383820,0.741429031,-0.332214594,0.075172149,0.898479342
0.863969594,-2.066276611,-0.703297808,1.237171623,-0.525858269,0.989547278,1.937673206,-2.069013898,-0.683444325,1.205209732,-0.511812035,0.986017585,1.897815108,0.057649720,-0.403671322,0.644263480,-0.279515346,0.074946749,0.818028590,0.060209680,-0.453260660,0.736093760,-0.327601910,0.076980278,0.901266813
0.879955659,-2.065341261,-0.709792662,1.247515559,-0.530332011,0.990765562,1.950867038,-2.068054978,-0.690551106,1.216710210,-0.516904179,0.987248003,1.912003756,0.059069574,-0.407109958,0.647138901,-0.279104078,0.077068781,0.828924834,0.058792956,-0.432639658,0.698898137,-0.308688432,0.075570010,0.865357041
0.895966990,-2.064386943,-0.716330727,1.257892307,-0.534797792,0.992012624,1.964209500,-2.067117993,-0.697336022,1.227627754,-0.521698777,0.988456905,1.925631166,0.060249041,-0.410562289,0.650697171,-0.279509406,0.078850837,0.839750131,0.057664342,-0.414448082,0.665731788,-0.291602552,0.074511193,0.834052324
0.911877022,-2.063414647,-0.722926249,1.268332801,-0.539275741,0.993287000,1.977730574,-2.066188161,-0.703917329,1.238160253,-0.526286904,0.989662468,1.938929915,0.061247961,-0.413699972,0.654120027,-0.280160423,0.080393324,0.850028375,0.057498004,-0.404395610,0.646125615,-0.280806452,0.074671447,0.818621159
0.927772161,-2.062429346,-0.729554775,1.278802037,-0.543753921,0.994582128,1.991380887,-2.065251652,-0.710423295,1.248522401,-0.530769650,0.990882397,1.952149034,0.062194437,-0.416741152,0.657493775,-0.280875455,0.081865430,0.860121206,0.058163464,-0.402003527,0.639455736,-0.276114404,0.075859606,0.818138957
0.943998924,-2.061422092,-0.736275678,1.289393452,-0.548272050,0.995909790,2.005282942,-2.064778153,-0.713675801,1.253688455,-0.532995526,0.991500974,1.958783388,0.063205346,-0.419902068,0.660930103,-0.281513526,0.083424188,0.870447927,0.058620870,-0.402332425,0.638833642,-0.275136530,0.076591790,0.820839107
0.960161431,-2.060403880,-0.743007485,1.299975370,-0.552771191,0.997255506,2.019267242,-2.063817803,-0.720212762,1.264045715,-0.537443463,0.992758155,1.972162604,0.064352813,-0.423291873,0.664451435,-0.281952672,0.085162733,0.881141178,0.059681159,-0.404923558,0.641031504,-0.274967581,0.078204431,0.829954445
0.976737162,-2.059361530,-0.749823800,1.310657964,-0.557293499,0.998636701,2.033484850,-2.062784974,-0.727170769,1.275039315,-0.542147462,0.994114935,1.986474752,0.065709925,-0.427053996,0.668143324,-0.282116549,0.087180538,0.892505773,0.068341531,-0.458810031,0.724263549,-0.309552372,0.089872509,0.945414007
0.992775784,-2.058296342,-0.756698423,1.321392855,-0.561812343,1.000051680,2.047879337,-2.061613862,-0.734985177,1.287353992,-0.547399346,0.995658398,2.002628565,0.067309565,-0.431241688,0.672022669,-0.281954569,0.089520606,0.904620289,0.073238038,-0.487308472,0.767392457,-0.326974481,0.096585326,1.008702517
1.008907486,-2.057203248,-0.763645125,1.332193617,-0.566326719,1.001507182,2.062477256,-2.060442273,-0.742730920,1.299530149,-0.552575413,0.997206271,2.018707991,0.069168143,-0.435888395,0.676111059,-0.281451384,0.092205464,0.917559624,0.071804650,-0.473268926,0.743330896,-0.315600991,0.094948448,0.983757615
1.024445583,-2.056084080,-0.770634409,1.343006801,-0.570807799,1.003000749,2.077214146,-2.059307877,-0.750147645,1.311154246,-0.557494942,0.998709023,2.034170628,0.071265865,-0.440956511,0.680387691,-0.280629448,0.095208364,0.931247641,0.069464751,-0.452346772,0.708133340,-0.299224645,0.092084758,0.944255710
1.040225314,-2.054924785,-0.777737448,1.353935338,-0.575292138,1.004551135,2.092238280,-2.058199231,-0.757296387,1.322314382,-0.562190835,1.000181317,2.049135447,0.073590267,-0.446442445,0.684877923,-0.279531819,0.098515585,0.945740708,0.068269379,-0.438160956,0.683157921,-0.286847770,0.090748034,0.918428957
1.056135967,-2.053729963,-0.784912590,1.364909188,-0.579745971,1.006152215,2.107460630,-2.057647530,-0.760811154,1.327783585,-0.564479653,1.000915289,2.056515694,0.076071781,-0.452221319,0.689522614,-0.278247929,0.102034252,0.960809150,0.068211615,-0.434251785,0.675527990,-0.282581121,0.090792194,0.912035167
1.072036245,-2.052493412,-0.792189225,1.375969743,-0.584183126,1.007812330,2.122943376,-2.056534592,-0.767810647,1.338634610,-0.568992440,1.002398968,2.071253538,0.078641140,-0.458184316,0.694292588,-0.276889161,0.105674301,0.976304859,0.069527261,-0.434798300,0.672932506,-0.279053152,0.092769578,0.916547894
1.088053000,-2.051215286,-0.799564240,1.387111226,-0.588600558,1.009531354,2.138681225,-2.055230920,-0.775823895,1.350974083,-0.574063603,1.004142046,2.088194609,0.081195782,-0.464159340,0.699123635,-0.275604640,0.109300677,0.991951560,0.083814278,-0.511768639,0.786566615,-0.322150469,0.112129413,1.083093166
1.103966795,-2.049896345,-0.807038578,1.398337506,-0.593002185,1.011308392,2.154679111,-2.053843323,-0.784179036,1.363763809,-0.579262559,1.006000757,2.105914593,0.083612013,-0.469939751,0.703940077,-0.274575545,0.112750633,1.007420822,0.086005375,-0.514799118,0.786554098,-0.318649620,0.115296930,1.092806816
1.120585449,-2.048533279,-0.814644192,1.409702695,-0.597415064,1.013148382,2.171012199,-2.052467648,-0.792299096,1.376117587,-0.584227864,1.007847428,2.123187542,0.085903867,-0.476121436,0.709863724,-0.274465367,0.116095918,1.024406311,0.084599234,-0.496060461,0.753204465,-0.301563919,0.113619186,1.056215763
1.136744924,-2.047137994,-0.822331036,1.421139449,-0.601820377,1.015036606,2.187585177,-2.051114861,-0.800120656,1.387941241,-0.588921849,1.009666681,2.139877081,0.088208902,-0.483148359,0.717395595,-0.275325608,0.119536696,1.043865297,0.083377525,-0.479042768,0.722711086,-0.285815179,0.112207554,1.023219109
1.152473599,-2.045711645,-0.830099418,1.432651243,-0.606222507,1.016972204,2.204404645,-2.049766843,-0.807765786,1.399426937,-0.593427483,1.011483312,2.156244993,0.090559212,-0.490425577,0.725293685,-0.276337380,0.123055628,1.064035791,0.083462007,-0.470679432,0.705837607,-0.275937200,0.112535827,1.008798957
1.168295113,-2.044240382,-0.838019405,1.444339270,-0.610657950,1.018973870,2.221622313,-2.049087826,-0.811566655,1.405112863,-0.595640484,1.012399554,2.164403915,0.093001787,-0.497562806,0.732674257,-0.276878427,0.126672626,1.083749630,0.084016569,-0.469959140,0.702830791,-0.273345560,0.113420233,1.009086490
1.184135686,-2.042740001,-0.845993046,1.456052743,-0.615063796,1.021019353,2.239020085,-2.047712151,-0.819186036,1.416469574,-0.600029294,1.014259815,2.180807829,0.095525534,-0.504153895,0.738777182,-0.276498122,0.130336078,1.101821111,0.085630439,-0.472237825,0.702851057,-0.270905226,0.115874723,1.017920732
1.200176311,-2.041183345,-0.854145540,1.467966252,-0.619497141,1.023144508,2.256863191,-2.046221081,-0.827327077,1.428544044,-0.604653660,1.016281486,2.198412180,0.098183019,-0.510108275,0.743286589,-0.274915307,0.134100839,1.117958347,0.098940507,-0.537668049,0.796120882,-0.303959131,0.134293109,1.164529920
1.216116822,-2.039594893,-0.862327199,1.479850430,-0.623862790,1.025314527,2.274814492,-2.044514481,-0.836520020,1.442113876,-0.609803979,1.018602371,2.218381405,0.100930923,-0.515251667,0.745978849,-0.272063192,0.137898270,1.131671812,0.107030734,-0.574288130,0.846540511,-0.320471644,0.145635650,1.248940349
1.232087388,-2.037957711,-0.870605400,1.491793211,-0.628183687,1.027551129,2.293011773,-2.042789284,-0.845691506,1.455589771,-0.614873711,1.020952463,2.238375664,0.103788464,-0.519696627,0.747021683,-0.268013663,0.141762141,1.143282034,0.106050640,-0.561457455,0.823697627,-0.308947235,0.144560561,1.225323439
1.247980346,-2.036275485,-0.878943313,1.503732133,-0.632428524,1.029848085,2.311365996,-2.041105572,-0.854512993,1.468482494,-0.619672124,1.023250222,2.257670403,0.106731563,-0.523610921,0.746805290,-0.263046939,0.145679211,1.153293095,0.103342548,-0.538629293,0.785765350,-0.291301608,0.141068310,1.179246545
1.263889120,-2.034544705,-0.887346192,1.515668353,-0.636591760,1.032209416,2.329883630,-2.039450947,-0.863031212,1.480853438,-0.624214474,1.025509953,2.276354313,0.109740982,-0.527311739,0.745997501,-0.257606530,0.149656147,1.162644917,0.102034874,-0.522264898,0.756875575,-0.276612878,0.139381319,1.146442294
1.280772133,-2.032755344,-0.895857140,1.527660032,-0.640690995,1.034648649,2.348659381,-2.037794415,-0.871395413,1.492914200,-0.628572766,1.027772784,2.294741154,0.112800841,-0.531259813,0.745536287,-0.252297054,0.153717177,1.172696751,0.102817833,-0.515878558,0.742124677,-0.266743302,0.140428811,1.134676099
1.296691646,-2.030923212,-0.904407372,1.539613644,-0.644697751,1.037144947,2.367547300,-2.036957089,-0.875559632,1.498884559,-0.630701844,1.028916359,2.303906918,0.115839495,-0.535978573,0.746628225,-0.247979826,0.157827345,1.185031134,0.103675634,-0.514935076,0.737906814,-0.262856930,0.141575426,1.133482814
1.312615128,-2.029056154,-0.912982853,1.551521591,-0.648621034,1.039689815,2.386529528,-2.035250012,-0.883916203,1.510793447,-0.634888951,1.031245828,2.322316647,0.118598997,-0.541034014,0.749027396,-0.244895764,0.161754269,1.199145406,0.106387496,-0.517575264,0.735800385,-0.257160813,0.145184487,1.140710831
1.328144114,-2.027136194,-0.921686463,1.563536923,-0.652520963,1.042310614,2.405847947,-2.033394639,-0.892798249,1.523340821,-0.639206235,1.033776522,2.341911316,0.121213384,-0.546111982,0.751786337,-0.242247305,0.165603196,1.213907406,0.123226784,-0.585345745,0.824282587,-0.281421304,0.168028131,1.291914225
