timestamp_relative,shoulder_pan_joint_desired_pos,shoulder_lift_joint_desired_pos,elbow_joint_desired_pos,wrist_1_joint_desired_pos,wrist_2_joint_desired_pos,wrist_3_joint_desired_pos,shoulder_pan_joint_actual_pos,shoulder_lift_joint_actual_pos,elbow_joint_actual_pos,wrist_1_joint_actual_pos,wrist_2_joint_actual_pos,wrist_3_joint_actual_pos,shoulder_pan_joint_desired_vel,shoulder_lift_joint_desired_vel,elbow_joint_desired_vel,wrist_1_joint_desired_vel,wrist_2_joint_desired_vel,wrist_3_joint_desired_vel,shoulder_pan_joint_actual_vel,shoulder_lift_joint_actual_vel,elbow_joint_actual_vel,wrist_1_joint_actual_vel,wrist_2_joint_actual_vel,wrist_3_joint_actual_vel
107.152714906,-1.721770592,-1.574344469,2.172749369,-0.601277855,1.409159677,3.783326335,-1.721771065,-1.574343983,2.172749043,-0.601278130,1.409160018,3.738404512,0.000000011,-0.000000294,-0.000000266,0.000000560,0.000000015,0.797704533,-0.000000000,0.000000000,0.000000001,0.000000000,0.000000000,0.876766682
107.168656197,-1.721770592,-1.574344473,2.172749365,-0.601277846,1.409159677,3.795976528,-1.721771065,-1.574343983,2.172749043,-0.601278130,1.409160018,3.753704309,0.000000004,-0.000000291,-0.000000261,0.000000552,0.000000008,0.785841166,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.964954555
107.183964632,-1.721770592,-1.574344478,2.172749361,-0.601277837,1.409159677,3.808496761,-1.721771065,-1.574343983,2.172749043,-0.601278130,1.409160018,3.769022226,-0.000000004,-0.000000288,-0.000000257,0.000000545,0.000000001,0.774533499,-0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.934010863
107.200007448,-1.721770592,-1.574344483,2.172749357,-0.601277828,1.409159677,3.820735939,-1.721771065,-1.574343983,2.172749043,-0.601278130,1.409160018,3.783424854,-0.000000010,-0.000000285,-0.000000252,0.000000538,-0.000000006,0.763286275,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.870908976
107.215841114,-1.721770592,-1.574344487,2.172749353,-0.601277820,1.409159677,3.832894302,-1.721771065,-1.574343983,2.172749043,-0.601278130,1.409160018,3.790255070,-0.000000017,-0.000000282,-0.000000248,0.000000530,-0.000000013,0.751395972,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.841410220
107.232079021,-1.721770593,-1.574344492,2.172749349,-0.601277811,1.409159677,3.844770804,-1.721771065,-1.574343983,2.172749043,-0.601278130,1.409160018,3.803297758,-0.000000023,-0.000000279,-0.000000243,0.000000522,-0.000000019,0.738658934,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.793651700
107.247755042,-1.721770593,-1.574344496,2.172749345,-0.601277803,1.409159677,3.856467282,-1.721771065,-1.574343983,2.172749043,-0.601278130,1.409160018,3.816413641,-0.000000028,-0.000000274,-0.000000238,0.000000512,-0.000000024,0.724690653,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.852779210
107.263994120,-1.721770593,-1.574344500,2.172749341,-0.601277795,1.409159676,3.867962788,-1.721771065,-1.574343983,2.172749043,-0.601278130,1.409160018,3.830533981,-0.000000033,-0.000000269,-0.000000232,0.000000501,-0.000000029,0.709338035,-0.000000000,0.000000000,-0.000000000,0.000000000,0.000000000,0.874210417
107.279726762,-1.721770594,-1.574344505,2.172749338,-0.601277787,1.409159676,3.879158897,-1.721771065,-1.574343983,2.172749043,-0.601278130,1.409160018,3.844182014,-0.000000037,-0.000000263,-0.000000225,0.000000489,-0.000000033,0.692688954,-0.000000000,-0.000001440,-0.000000000,0.000000000,0.000000000,0.827824593
107.295968158,-1.721770595,-1.574344509,2.172749334,-0.601277779,1.409159675,3.890118531,-1.721771065,-1.574344460,2.172749043,-0.601278130,1.409160018,3.856931925,-0.000000040,-0.000000257,-0.000000219,0.000000476,-0.000000036,0.674726515,-0.000000000,-0.000020745,-0.000000000,0.000000000,0.000000000,0.771355867
