timestamp,source,elbow_joint_pos,elbow_joint_vel,shoulder_lift_joint_pos,shoulder_lift_joint_vel,shoulder_pan_joint_pos,shoulder_pan_joint_vel,wrist_1_joint_pos,wrist_1_joint_vel,wrist_2_joint_pos,wrist_2_joint_vel,wrist_3_joint_pos,wrist_3_joint_vel
0.118429,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.126381,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.134452,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.142497,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.150426,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.158374,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.166451,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.174482,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.182441,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.190407,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.198372,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.206496,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.214420,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.222377,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.230411,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.238503,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.246451,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.254417,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.262405,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.270503,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.278446,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.286409,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.294417,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.302499,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.310423,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.318461,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.326381,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.334492,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.342422,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.350351,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.358372,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.366491,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.374407,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.382382,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.390427,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.398494,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.406380,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.414387,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.422432,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.430444,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.438426,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.446368,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.454427,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.462483,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.470412,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.478366,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.486412,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.494481,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.502451,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.510412,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.518413,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.526531,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.534431,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.542378,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.550412,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.558485,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.566504,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.574361,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.582414,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.590647,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.598360,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.606427,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.614486,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.622494,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.630421,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.638357,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.646387,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.654514,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.662436,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.670385,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.678350,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.686490,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.694367,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.702339,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.710383,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.718486,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.726416,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.734369,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.742388,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.750482,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.758379,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.766391,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.774401,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.782478,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.790413,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.798373,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.806426,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.814463,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.822398,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.830376,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.838499,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.846476,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.854398,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.862359,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.870380,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.878479,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.886402,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.894397,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.902426,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.910507,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.918406,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.926436,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.934367,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.942522,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.950381,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.958379,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.966395,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.974489,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.982405,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.990353,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
0.998412,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.006476,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.014339,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.022326,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.030353,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.038418,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.046344,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.054401,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.062432,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.070469,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.078421,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.086391,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.094414,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.102511,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.110425,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.118383,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.126391,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.134468,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.142434,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.150373,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.158372,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.166476,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.174384,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.182368,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.190446,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.198414,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.206374,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.214337,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.222342,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.230488,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.238468,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.246369,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.254430,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.262499,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.270414,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.278377,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.286421,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.294478,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.302368,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.310360,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.318357,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.326480,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.334354,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.342338,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.350334,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.358478,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.366351,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.374351,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.382328,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.390465,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.398343,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.406351,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.414378,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.422464,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.430364,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.438362,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.446373,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.454475,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.462515,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
1.470376,executed,0.888992,0.000000,-0.497016,-0.000000,-2.088997,0.000000,-0.363911,-0.000000,0.962100,-0.000000,1.557910,0.000000
