timestamp_relative,shoulder_pan_joint_desired_pos,shoulder_lift_joint_desired_pos,elbow_joint_desired_pos,wrist_1_joint_desired_pos,wrist_2_joint_desired_pos,wrist_3_joint_desired_pos,shoulder_pan_joint_actual_pos,shoulder_lift_joint_actual_pos,elbow_joint_actual_pos,wrist_1_joint_actual_pos,wrist_2_joint_actual_pos,wrist_3_joint_actual_pos,shoulder_pan_joint_desired_vel,shoulder_lift_joint_desired_vel,elbow_joint_desired_vel,wrist_1_joint_desired_vel,wrist_2_joint_desired_vel,wrist_3_joint_desired_vel,shoulder_pan_joint_actual_vel,shoulder_lift_joint_actual_vel,elbow_joint_actual_vel,wrist_1_joint_actual_vel,wrist_2_joint_actual_vel,wrist_3_joint_actual_vel
0.000000621,-2.089093547,-0.496930622,0.889005664,-0.364048718,0.962091495,1.557940699,-2.089093987,-0.496925179,0.888996005,-0.364044015,0.962091029,1.557932019,0.000161895,-0.002000504,0.003549974,-0.001728501,0.000171647,0.003191209,-0.000000000,0.000000000,-0.000000000,-0.000000000,-0.000000000,-0.000000000
0.048628202,-2.088986714,-0.498235101,0.891316759,-0.365172569,0.962205432,1.560033721,-2.089090649,-0.496964757,0.889066100,-0.364078347,0.962094367,1.557995200,0.004938583,-0.059901164,0.106027148,-0.051522174,0.005284085,0.096425292,0.000402469,-0.004935981,0.008735131,-0.004255895,0.000426094,0.007875918
0.064439142,-2.088892283,-0.499375327,0.893333740,-0.366152206,0.962306689,1.561873255,-2.089074437,-0.497165982,0.889422297,-0.364251439,0.962111831,1.558316946,0.006835381,-0.082179708,0.145282834,-0.070529670,0.007344705,0.132862788,0.001396385,-0.016999904,0.030130869,-0.014650790,0.001476835,0.027236691
0.079855204,-2.088769745,-0.500840740,0.895922467,-0.367408202,0.962438691,1.564248664,-2.089037244,-0.497620885,0.890228450,-0.364643399,0.962151647,1.559047461,0.008462715,-0.100672051,0.177710145,-0.086170549,0.009139145,0.163614289,0.002840246,-0.034490138,0.061103918,-0.029697921,0.003026745,0.055426076
0.095975612,-2.088623143,-0.502573706,0.898978819,-0.368889155,0.962597482,1.567073976,-2.088972871,-0.498397652,0.891604006,-0.365311448,0.962220252,1.560298562,0.009722490,-0.114193409,0.201213207,-0.097426828,0.010562227,0.186768608,0.004581911,-0.055405863,0.098051548,-0.047634888,0.004905229,0.089301400
0.111651400,-2.088461330,-0.504460455,0.902299861,-0.370495854,0.962773860,1.570171083,-2.088879887,-0.499518220,0.893584847,-0.366273228,0.962320328,1.562108994,0.010579439,-0.122445305,0.215295326,-0.104069249,0.011570695,0.201743224,0.006367133,-0.076524645,0.135255635,-0.065644830,0.006864048,0.123822480
0.128022972,-2.088286946,-0.506462376,0.905815634,-0.372193687,0.962965284,1.573483044,-2.088822667,-0.500202004,0.894792795,-0.366859261,0.962381899,1.563217521,0.011128926,-0.126718383,0.222273756,-0.107236384,0.012260858,0.210509986,0.007237195,-0.086515598,0.152804971,-0.074125618,0.007801517,0.140301779
0.143770310,-2.088105471,-0.508511985,0.909406443,-0.373924395,0.963165933,1.576902019,-2.088689152,-0.501786057,0.897588193,-0.368214432,0.962526321,1.565795779,0.011533298,-0.129257556,0.226189528,-0.108917726,0.012794634,0.216464914,0.008869391,-0.104772694,0.184775770,-0.089531489,0.009607473,0.170861408
0.160408982,-2.087916609,-0.510615281,0.913083499,-0.375693652,0.963376019,1.580435759,-2.088511769,-0.503857915,0.901236296,-0.369979684,0.962719500,1.569194317,0.012060733,-0.133641316,0.233456375,-0.112260417,0.013445037,0.225111298,0.011763424,-0.136776879,0.240635529,-0.116373457,0.012843168,0.224882767
0.175842264,-2.087716958,-0.512823747,0.916940412,-0.377547921,0.963598744,1.584159326,-2.088311497,-0.506161515,0.905283093,-0.371934716,0.962938845,1.572999716,0.012834175,-0.141988303,0.247975848,-0.119223891,0.014315523,0.239420767,0.012578497,-0.144137844,0.253030539,-0.122165352,0.013820766,0.238701344
0.191953286,-2.087507195,-0.515150983,0.921006530,-0.379503664,0.963832406,1.588079230,-2.088108365,-0.508472268,0.909333527,-0.373888318,0.963163495,1.576845169,0.013514597,-0.150476597,0.263051102,-0.126588129,0.015029072,0.253094666,0.012604141,-0.142374292,0.249423161,-0.120218337,0.013942236,0.237559274
0.207910798,-2.087284757,-0.517638906,0.925358641,-0.381599354,0.964079246,1.592256086,-2.087904755,-0.510749642,0.913318336,-0.375807110,0.963389218,1.580660820,0.014143723,-0.158910780,0.278167319,-0.134030823,0.015662027,0.266296127,0.012618796,-0.140753061,0.246131212,-0.118465886,0.014017380,0.236248717
0.224045611,-2.087054491,-0.520236734,0.929908799,-0.383793026,0.964333732,1.596602114,-2.087698762,-0.513037030,0.917315900,-0.377730195,0.963618159,1.584507942,0.014750818,-0.167021070,0.292696821,-0.141182013,0.016274124,0.279008087,0.012855340,-0.142720774,0.249403149,-0.119973049,0.014311747,0.240205809
0.239889028,-2.086812658,-0.522981728,0.934721002,-0.386114980,0.964600221,1.601183188,-2.087487046,-0.515395943,0.921438754,-0.379713837,0.963854253,1.588477492,0.015379333,-0.174859650,0.306617675,-0.147982113,0.016933336,0.291636774,0.013307777,-0.148183867,0.259045631,-0.124653257,0.014800806,0.249276504
0.255975055,-2.086561592,-0.525836250,0.939726401,-0.388530754,0.964876649,1.605944505,-2.087377373,-0.516614739,0.923570156,-0.380739514,0.963975608,1.590525866,0.016046916,-0.182279989,0.319583841,-0.154225498,0.017674947,0.304187299,0.013595960,-0.151737884,0.265366793,-0.127748832,0.015096225,0.254956067
0.271721316,-2.086300286,-0.528796193,0.944913803,-0.391033215,0.965164834,1.610890390,-2.087151353,-0.519149129,0.928005457,-0.382876221,0.964225948,1.594776154,0.016770476,-0.189271016,0.331523715,-0.159855040,0.018526845,0.316787837,0.014213336,-0.159841210,0.279824674,-0.134849057,0.015730789,0.267790347
0.287909941,-2.086025549,-0.531879702,0.950310371,-0.393633455,0.965469120,1.616064169,-2.086901490,-0.521971528,0.932950139,-0.385260884,0.964501977,1.599496722,0.017564430,-0.195891521,0.342513381,-0.164895827,0.019509688,0.329612708,0.016774660,-0.189839467,0.332657218,-0.160456970,0.018518398,0.317262709
0.303643340,-2.085736799,-0.535074463,0.955889654,-0.396316607,0.965791008,1.621458905,-2.086610619,-0.525269334,0.938730240,-0.388048951,0.964823127,1.605006099,0.018427664,-0.202151176,0.352575530,-0.169361297,0.020621228,0.342661998,0.018418603,-0.208709627,0.365781665,-0.176457494,0.020323558,0.348675817
0.319912164,-2.085434963,-0.538353490,0.961600111,-0.399055964,0.966130231,1.627041413,-2.086310689,-0.528658215,0.944667161,-0.390912358,0.965154171,1.610673904,0.019345957,-0.208066451,0.361784779,-0.173307242,0.021837683,0.355834721,0.018592181,-0.209722281,0.367327511,-0.177103534,0.020537723,0.351076275
0.335887282,-2.085116779,-0.541738844,0.967476568,-0.401866665,0.966491067,1.632859330,-2.086012189,-0.532007996,0.950528622,-0.393736188,0.965485215,1.616297007,0.020309935,-0.213770241,0.370435603,-0.176902437,0.023137794,0.369180668,0.018484196,-0.206452578,0.361045778,-0.173851907,0.020521268,0.347173750
0.351884751,-2.084786034,-0.545182791,0.973434129,-0.404707213,0.966869558,1.638836324,-2.085712258,-0.535321538,0.956314623,-0.396518532,0.965819418,1.621893883,0.021281873,-0.219300816,0.378715038,-0.180289023,0.024458717,0.382426793,0.018655732,-0.205097109,0.357836992,-0.171945050,0.020859018,0.347318947
0.367904000,-2.084435819,-0.548756005,0.979594690,-0.407635573,0.967273669,1.645096055,-2.085406129,-0.538646046,0.962104321,-0.399295632,0.966163754,1.627556324,0.022248324,-0.224912299,0.387173106,-0.183777769,0.025767055,0.395705037,0.019169949,-0.206700280,0.359552622,-0.172291026,0.021619827,0.353101701
0.384686800,-2.084072256,-0.552402943,0.985864472,-0.410608035,0.967696022,1.651535675,-2.085088555,-0.542020623,0.967960596,-0.402096097,0.966523886,1.633356929,0.023151516,-0.230681174,0.396132172,-0.187605690,0.026965753,0.408614311,0.019957172,-0.210568219,0.365050465,-0.174391508,0.022702277,0.363195002
