timestamp_absolute,timestamp_relative,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel
1770058528.351577759,1.100000000,-1.882328722,-1.352266810,2.036517796,-0.701267109,1.228378579,3.360680467,0.349066076,-0.726292388,0.583084052,0.168962467,0.417084117,1.571422809
1770058528.451577902,1.200000000,-1.847422122,-1.420352745,2.087941311,-0.681757198,1.269468593,3.507658645,0.349065864,-0.638267159,0.451750823,0.217120814,0.405084666,1.376261475
1770058528.551577806,1.300000000,-1.812515525,-1.480389040,2.127922213,-0.658519756,1.309463455,3.637298438,0.349065985,-0.564478810,0.352265985,0.244911429,0.395130194,1.222367370
1770058528.651577950,1.400000000,-1.777608931,-1.533582661,2.159136929,-0.633236696,1.348551369,3.753122601,0.349065961,-0.500906708,0.275186641,0.258913038,0.386891187,1.098438905
1770058528.751577854,1.500000000,-1.746917544,-1.575422668,2.180874924,-0.610225923,1.382295075,3.845633488,0.236976116,-0.306654553,0.150102089,0.178876116,0.258543322,0.684602640
1770058528.851577759,1.600000000,-1.731569394,-1.594783239,2.190078198,-0.598629329,1.398980597,3.889092027,0.066397999,-0.081790717,0.037801970,0.050187371,0.071951730,0.184572938
1770058528.951577902,1.700000000,-1.726539247,-1.600979494,2.192941989,-0.594827272,1.404431481,3.883214919,-0.000000024,0.000000121,0.000000093,-0.000000215,-0.000000026,-0.294800505
1770058529.051577806,1.800000000,-1.726539251,-1.600979472,2.192942006,-0.594827311,1.404431476,3.828735311,-0.000000066,0.000000327,0.000000250,-0.000000578,-0.000000071,-0.794793252
1770058529.151577950,1.900000000,-1.726539260,-1.600979429,2.192942039,-0.594827387,1.404431467,3.724256303,-0.000000108,0.000000533,0.000000407,-0.000000942,-0.000000115,-1.294786793
1770058529.251577854,2.000000000,-1.726539279,-1.600979369,2.192942089,-0.594827498,1.404431447,3.569777929,-0.000000386,0.000000586,0.000000642,-0.000001227,-0.000000396,-1.794780266
1770058529.351577759,2.100000000,-1.726539322,-1.600979304,2.192942161,-0.594827635,1.404431403,3.369316003,-0.000000451,0.000000684,0.000000749,-0.000001432,-0.000000462,-2.094395102
1770058529.451577902,2.200000000,-1.726539399,-1.600979248,2.192942233,-0.594827762,1.404431325,3.159876493,-0.000000840,0.000000529,0.000000716,-0.000001241,-0.000000850,-2.094395102
1770058529.551577806,2.300000000,-1.726539498,-1.600979204,2.192942301,-0.594827873,1.404431225,2.950436983,-0.000001160,0.000000331,0.000000625,-0.000000950,-0.000001168,-2.094395102
1770058529.651577950,2.400000000,-1.726539616,-1.600979173,2.192942362,-0.594827965,1.404431106,2.740997473,-0.000001387,0.000000107,0.000000483,-0.000000582,-0.000001392,-2.094395102
1770058529.751577854,2.500000000,-1.726539755,-1.600979162,2.192942410,-0.594828023,1.404430967,2.531557963,-0.000001387,0.000000107,0.000000483,-0.000000582,-0.000001392,-2.094395102
1770058529.851577759,2.600000000,-1.726539902,-1.600979169,2.192942445,-0.594828051,1.404430820,2.322118452,-0.000001502,-0.000000127,0.000000302,-0.000000167,-0.000001503,-2.094395102
1770058529.951577902,2.700000000,-1.726540052,-1.600979190,2.192942468,-0.594828052,1.404430670,2.112678942,-0.000001494,-0.000000350,0.000000097,0.000000261,-0.000001493,-2.094395102
1770058530.051577806,2.800000000,-1.726540201,-1.600979225,2.192942477,-0.594828026,1.404430521,1.903239432,-0.000001366,-0.000000545,-0.000000117,0.000000669,-0.000001361,-2.094395102
1770058530.151577950,2.900000000,-1.726540336,-1.600979278,2.192942466,-0.594827960,1.404430387,1.697367953,-0.000001243,-0.000000495,-0.000000106,0.000000608,-0.000001238,-1.905502782
1770058530.251577854,3.000000000,-1.726540434,-1.600979328,2.192942448,-0.594827892,1.404430289,1.531817675,-0.000000756,-0.000000467,-0.000000215,0.000000686,-0.000000751,-1.405502782
1770058530.351577759,3.100000000,-1.726540496,-1.600979366,2.192942431,-0.594827836,1.404430227,1.416267396,-0.000000487,-0.000000301,-0.000000139,0.000000442,-0.000000484,-0.905502782
1770058530.451577902,3.200000000,-1.726540531,-1.600979388,2.192942421,-0.594827804,1.404430192,1.350717118,-0.000000218,-0.000000135,-0.000000062,0.000000198,-0.000000217,-0.405502782
1770058530.551577806,3.300000000,-1.725484837,-1.595796914,2.187910512,-0.594979808,1.405487599,1.332933796,0.022985692,0.112837287,-0.109558855,-0.003309786,0.023022945,0.053022114
1770058530.651577950,3.400000000,-1.724936316,-1.593104256,2.185296100,-0.595058807,1.406036994,1.360464144,0.000000208,0.000000147,0.000000100,-0.000000322,-0.000000097,0.511885337
1770058530.751577854,3.500000000,-1.724936284,-1.593104233,2.185296116,-0.595058859,1.406036981,1.436652221,0.000000422,0.000000297,0.000000225,-0.000000736,-0.000000162,1.011876607
1770058530.851577759,3.600000000,-1.724936231,-1.593104196,2.185296145,-0.595058957,1.406036963,1.562839530,0.000000657,0.000000458,0.000000381,-0.000001266,-0.000000169,1.511869462
1770058530.951577902,3.700000000,-1.724936128,-1.593104148,2.185296166,-0.595059042,1.406037035,1.739026066,0.000001299,0.000000518,0.000000112,-0.000000639,0.000001295,2.011861245
1770058531.051577806,3.800000000,-1.724935991,-1.593104098,2.185296173,-0.595059100,1.406037172,1.947783767,0.000001479,0.000000346,-0.000000096,-0.000000258,0.000001478,2.094395102
1770058531.151577950,3.900000000,-1.724935843,-1.593104064,2.185296164,-0.595059126,1.406037320,2.157223277,0.000001479,0.000000346,-0.000000096,-0.000000258,0.000001478,2.094395102
1770058531.251577854,4.000000000,-1.724935694,-1.593104048,2.185296137,-0.595059116,1.406037468,2.366662788,0.000001487,0.000000124,-0.000000300,0.000000169,0.000001488,2.094395102
1770058531.351577759,4.100000000,-1.724935551,-1.593104047,2.185296098,-0.595059079,1.406037612,2.576102298,0.000001373,-0.000000108,-0.000000480,0.000000582,0.000001378,2.094395102
1770058531.451577902,4.200000000,-1.724935417,-1.593104060,2.185296049,-0.595059016,1.406037747,2.785541808,0.000001149,-0.000000332,-0.000000622,0.000000947,0.000001157,2.094395102
1770058531.551577806,4.300000000,-1.724935302,-1.593104093,2.185295986,-0.595058922,1.406037863,2.994981318,0.000001149,-0.000000332,-0.000000622,0.000000947,0.000001157,2.094395102
1770058531.651577950,4.400000000,-1.724935211,-1.593104141,2.185295917,-0.595058805,1.406037955,3.204420829,0.000000831,-0.000000528,-0.000000712,0.000001236,0.000000841,2.094395102
1770058531.751577854,4.500000000,-1.724935143,-1.593104200,2.185295845,-0.595058674,1.406038024,3.413860339,0.000000446,-0.000000682,-0.000000745,0.000001425,0.000000458,2.094395102
1770058531.851577759,4.600000000,-1.724935099,-1.593104269,2.185295770,-0.595058531,1.406038068,3.623299849,0.000000025,-0.000000780,-0.000000718,0.000001498,0.000000037,2.094395102
1770058531.951577902,4.700000000,-1.724935097,-1.593104345,2.185295700,-0.595058385,1.406038072,3.828682522,0.000000023,-0.000000705,-0.000000649,0.000001354,0.000000034,1.892979189
1770058532.051577806,4.800000000,-1.724935113,-1.593104408,2.185295647,-0.595058269,1.406038057,3.992980441,-0.000000265,-0.000000542,-0.000000421,0.000000964,-0.000000257,1.392979189
1770058532.151577950,4.900000000,-1.724935135,-1.593104452,2.185295613,-0.595058190,1.406038036,4.107278360,-0.000000170,-0.000000348,-0.000000270,0.000000618,-0.000000165,0.892979189
1770058532.251577854,5.000000000,-1.724935147,-1.593104477,2.185295593,-0.595058145,1.406038024,4.171576279,-0.000000075,-0.000000153,-0.000000119,0.000000272,-0.000000072,0.392979189
1770058532.351577759,5.100000000,-1.723846728,-1.587688234,2.179981644,-0.595161914,1.407128475,4.188170650,0.022143125,0.110189499,-0.108108106,-0.002111403,0.022184427,-0.066081145
1770058532.451577902,5.200000000,-1.723362698,-1.585279587,2.177618517,-0.595208097,1.407613393,4.159404573,0.000000051,0.000000190,0.000000214,-0.000000564,-0.000000226,-0.525373534
1770058532.551577806,5.300000000,-1.723362691,-1.585279560,2.177618547,-0.595208176,1.407613357,4.081867839,0.000000085,0.000000365,0.000000394,-0.000001008,-0.000000487,-1.025363420
1770058532.651577950,5.400000000,-1.723362681,-1.585279515,2.177618594,-0.595208295,1.407613294,3.954331867,0.000000104,0.000000530,0.000000540,-0.000001328,-0.000000786,-1.525356303
1770058532.751577854,5.500000000,-1.723362680,-1.585279450,2.177618655,-0.595208428,1.407613265,3.776796668,-0.000000024,0.000000750,0.000000690,-0.000001439,-0.000000036,-2.025347970
1770058532.851577759,5.600000000,-1.723362692,-1.585279375,2.177618727,-0.595208575,1.407613252,3.567834527,-0.000000442,0.000000679,0.000000741,-0.000001418,-0.000000453,-2.094395102
1770058532.951577902,5.700000000,-1.723362736,-1.585279307,2.177618801,-0.595208717,1.407613206,3.358395017,-0.000000442,0.000000679,0.000000741,-0.000001418,-0.000000453,-2.094395102
1770058533.051577806,5.800000000,-1.723362814,-1.585279253,2.177618872,-0.595208842,1.407613128,3.148955507,-0.000000823,0.000000526,0.000000709,-0.000001231,-0.000000833,-2.094395102
1770058533.151577950,5.900000000,-1.723362912,-1.585279210,2.177618939,-0.595208951,1.407613029,2.939515996,-0.000001137,0.000000332,0.000000618,-0.000000944,-0.000001145,-2.094395102
1770058533.251577854,6.000000000,-1.723363029,-1.585279180,2.177618999,-0.595209040,1.407612911,2.730076486,-0.000001360,0.000000110,0.000000478,-0.000000581,-0.000001365,-2.094395102
1770058533.351577759,6.100000000,-1.723363165,-1.585279169,2.177619046,-0.595209098,1.407612775,2.520636976,-0.000001360,0.000000110,0.000000478,-0.000000581,-0.000001365,-2.094395102
1770058533.451577902,6.200000000,-1.723363310,-1.585279176,2.177619080,-0.595209124,1.407612630,2.311197466,-0.000001472,-0.000000121,0.000000299,-0.000000170,-0.000001473,-2.094395102
1770058533.551577806,6.300000000,-1.723363456,-1.585279197,2.177619101,-0.595209123,1.407612483,2.101757955,-0.000001465,-0.000000342,0.000000095,0.000000254,-0.000001463,-2.094395102
1770058533.651577950,6.400000000,-1.723363602,-1.585279232,2.177619110,-0.595209095,1.407612337,1.892318445,-0.000001339,-0.000000535,-0.000000116,0.000000658,-0.000001334,-2.094395102
1770058533.751577854,6.500000000,-1.723363733,-1.585279285,2.177619099,-0.595209031,1.407612207,1.687486561,-0.000001202,-0.000000480,-0.000000104,0.000000590,-0.000001197,-1.879741302
1770058533.851577759,6.600000000,-1.723363827,-1.585279333,2.177619081,-0.595208964,1.407612113,1.524512431,-0.000000728,-0.000000451,-0.000000209,0.000000664,-0.000000722,-1.379741302
1770058533.951577902,6.700000000,-1.723363886,-1.585279370,2.177619063,-0.595208910,1.407612054,1.411538300,-0.000000464,-0.000000288,-0.000000133,0.000000423,-0.000000461,-0.879741302
1770058534.051577806,6.800000000,-1.723363920,-1.585279391,2.177619054,-0.595208880,1.407612021,1.348564170,-0.000000200,-0.000000124,-0.000000058,0.000000183,-0.000000199,-0.379741302
1770058534.151577950,6.900000000,-1.722232637,-1.579573225,2.171962995,-0.595260508,1.408745698,1.333201949,0.020975945,0.105801423,-0.104872185,-0.000957462,0.021020288,0.079878224
1770058534.251577854,7.000000000,-1.721822179,-1.577502947,2.169910914,-0.595279261,1.409157007,1.363284003,0.000000217,0.000000153,0.000000104,-0.000000334,-0.000000097,0.539928718
1770058534.351577759,7.100000000,-1.721822147,-1.577502924,2.169910930,-0.595279315,1.409156994,1.442276351,0.000000428,0.000000302,0.000000228,-0.000000742,-0.000000158,1.039919845
1770058534.451577902,7.200000000,-1.721822092,-1.577502886,2.169910960,-0.595279414,1.409156977,1.571267944,0.000000659,0.000000460,0.000000381,-0.000001265,-0.000000164,1.539912722
1770058534.551577806,7.300000000,-1.721821989,-1.577502839,2.169910979,-0.595279494,1.409157056,1.750258760,0.000001292,0.000000516,0.000000112,-0.000000638,0.000001288,2.039904318
1770058534.651577950,7.400000000,-1.721821853,-1.577502791,2.169910985,-0.595279549,1.409157192,1.959400727,0.000001450,0.000000338,-0.000000095,-0.000000251,0.000001448,2.094395102
1770058534.751577854,7.500000000,-1.721821708,-1.577502757,2.169910976,-0.595279574,1.409157336,2.168840237,0.000001450,0.000000338,-0.000000095,-0.000000251,0.000001448,2.094395102
1770058534.851577759,7.600000000,-1.721821562,-1.577502743,2.169910948,-0.595279561,1.409157482,2.378279747,0.000001457,0.000000118,-0.000000297,0.000000171,0.000001459,2.094395102
1770058534.951577902,7.700000000,-1.721821422,-1.577502744,2.169910909,-0.595279522,1.409157622,2.587719257,0.000001346,-0.000000111,-0.000000475,0.000000580,0.000001351,2.094395102
1770058535.051577806,7.800000000,-1.721821292,-1.577502759,2.169910859,-0.595279457,1.409157754,2.797158768,0.000001126,-0.000000332,-0.000000615,0.000000941,0.000001134,2.094395102
1770058535.151577950,7.900000000,-1.721821179,-1.577502792,2.169910797,-0.595279363,1.409157867,3.006598278,0.000001126,-0.000000332,-0.000000615,0.000000941,0.000001134,2.094395102
1770058535.251577854,8.000000000,-1.721821092,-1.577502841,2.169910728,-0.595279246,1.409157955,3.216037788,0.000000815,-0.000000525,-0.000000705,0.000001226,0.000000825,2.094395102
1770058535.351577759,8.100000000,-1.721821027,-1.577502900,2.169910657,-0.595279115,1.409158021,3.425477298,0.000000438,-0.000000676,-0.000000738,0.000001411,0.000000449,2.094395102
1770058535.451577902,8.200000000,-1.721820987,-1.577502968,2.169910583,-0.595278974,1.409158063,3.634916809,0.000000025,-0.000000772,-0.000000711,0.000001483,0.000000037,2.094395102
1770058535.551577806,8.300000000,-1.721820984,-1.577503044,2.169910514,-0.595278829,1.409158066,3.839099427,0.000000022,-0.000000687,-0.000000633,0.000001320,0.000000033,1.865115973
1770058535.651577950,8.400000000,-1.721821002,-1.577503105,2.169910463,-0.595278717,1.409158050,4.000611024,-0.000000254,-0.000000525,-0.000000408,0.000000935,-0.000000247,1.365115973
1770058535.751577854,8.500000000,-1.721821023,-1.577503148,2.169910430,-0.595278641,1.409158029,4.112122621,-0.000000161,-0.000000333,-0.000000259,0.000000592,-0.000000156,0.865115973
1770058535.851577759,8.600000000,-1.721821034,-1.577503171,2.169910411,-0.595278599,1.409158018,4.173634219,-0.000000068,-0.000000140,-0.000000109,0.000000250,-0.000000066,0.365115973
1770058535.951577902,8.700000000,-1.720655038,-1.571542225,2.163941927,-0.595272618,1.410326778,4.187616921,0.019832568,0.101390253,-0.101518241,0.000101471,0.019879531,-0.094862684
1770058536.051577806,8.800000000,-1.720309180,-1.569774099,2.162171591,-0.595270880,1.410673439,4.156126813,0.000000051,0.000000198,0.000000218,-0.000000566,-0.000000243,-0.555201599
1770058536.151577950,8.900000000,-1.720309173,-1.569774070,2.162171622,-0.595270960,1.410673403,4.075606900,0.000000088,0.000000372,0.000000400,-0.000001020,-0.000000488,-1.055195799
1770058536.251577854,9.000000000,-1.720309163,-1.569774025,2.162171670,-0.595271079,1.410673340,3.945087732,0.000000108,0.000000536,0.000000543,-0.000001334,-0.000000778,-1.555188703
1770058536.351577759,9.100000000,-1.720309162,-1.569773960,2.162171731,-0.595271211,1.410673316,3.764569343,-0.000000024,0.000000754,0.000000693,-0.000001445,-0.000000036,-2.055180295
1770058536.451577902,9.200000000,-1.720309176,-1.569773886,2.162171802,-0.595271356,1.410673301,3.555284225,-0.000000433,0.000000673,0.000000734,-0.000001405,-0.000000445,-2.094395102
1770058536.551577806,9.300000000,-1.720309220,-1.569773818,2.162171876,-0.595271497,1.410673256,3.345844714,-0.000000433,0.000000673,0.000000734,-0.000001405,-0.000000445,-2.094395102
1770058536.651577950,9.400000000,-1.720309298,-1.569773765,2.162171946,-0.595271620,1.410673177,3.136405204,-0.000000807,0.000000523,0.000000701,-0.000001220,-0.000000817,-2.094395102
1770058536.751577854,9.500000000,-1.720309396,-1.569773724,2.162172011,-0.595271726,1.410673078,2.926965694,-0.000001115,0.000000332,0.000000612,-0.000000937,-0.000001123,-2.094395102
1770058536.851577759,9.600000000,-1.720309512,-1.569773695,2.162172069,-0.595271812,1.410672961,2.717526184,-0.000001333,0.000000113,0.000000473,-0.000000578,-0.000001338,-2.094395102
1770058536.951577902,9.700000000,-1.720309646,-1.569773684,2.162172117,-0.595271870,1.410672827,2.508086673,-0.000001333,0.000000113,0.000000473,-0.000000578,-0.000001338,-2.094395102
1770058537.051577806,9.800000000,-1.720309788,-1.569773692,2.162172149,-0.595271894,1.410672685,2.298647163,-0.000001443,-0.000000115,0.000000296,-0.000000173,-0.000001445,-2.094395102
1770058537.151577950,9.900000000,-1.720309932,-1.569773713,2.162172169,-0.595271891,1.410672541,2.089207653,-0.000001436,-0.000000334,0.000000094,0.000000247,-0.000001434,-2.094395102
1770058537.251577854,10.000000000,-1.720310074,-1.569773749,2.162172176,-0.595271862,1.410672399,1.879768143,-0.000001313,-0.000000525,-0.000000114,0.000000647,-0.000001308,-2.094395102
1770058537.351577759,10.100000000,-1.720310202,-1.569773800,2.162172165,-0.595271799,1.410672272,1.676302414,-0.000001160,-0.000000464,-0.000000101,0.000000571,-0.000001155,-1.849981906
1770058537.451577902,10.200000000,-1.720310291,-1.569773847,2.162172146,-0.595271733,1.410672183,1.516304223,-0.000000698,-0.000000435,-0.000000202,0.000000641,-0.000000693,-1.349981906
1770058537.551577806,10.300000000,-1.720310348,-1.569773883,2.162172130,-0.595271681,1.410672126,1.406306033,-0.000000440,-0.000000274,-0.000000127,0.000000404,-0.000000436,-0.849981906
1770058537.651577950,10.400000000,-1.720310379,-1.569773902,2.162172121,-0.595271652,1.410672096,1.346307842,-0.000000181,-0.000000113,-0.000000052,0.000000166,-0.000000180,-0.349981906
1770058537.751577854,10.500000000,-1.719107454,-1.563541285,2.155869390,-0.595203134,1.411878183,1.333670823,0.018393931,0.095302299,-0.096374255,0.001047546,0.018442234,0.109306192
1770058537.851577759,10.600000000,-1.718827429,-1.562090484,2.154402285,-0.595187206,1.412158925,1.366445880,0.000000228,0.000000161,0.000000114,-0.000000368,-0.000000092,0.569202009
1770058537.951577902,10.700000000,-1.718827396,-1.562090460,2.154402302,-0.595187261,1.412158913,1.448365816,0.000000434,0.000000306,0.000000230,-0.000000749,-0.000000155,1.069196110
1770058538.051577806,10.800000000,-1.718827342,-1.562090422,2.154402332,-0.595187361,1.412158897,1.580284994,0.000000662,0.000000463,0.000000382,-0.000001265,-0.000000158,1.569188985
1770058538.151577950,10.900000000,-1.718827236,-1.562090375,2.154402350,-0.595187437,1.412158982,1.762203387,0.000001285,0.000000514,0.000000113,-0.000000636,0.000001281,2.069180581
1770058538.251577854,11.000000000,-1.718827102,-1.562090329,2.154402354,-0.595187488,1.412159116,1.971578701,0.000001422,0.000000330,-0.000000094,-0.000000244,0.000001420,2.094395102
1770058538.351577759,11.100000000,-1.718826960,-1.562090296,2.154402345,-0.595187513,1.412159258,2.181018211,0.000001422,0.000000330,-0.000000094,-0.000000244,0.000001420,2.094395102
1770058538.451577902,11.200000000,-1.718826817,-1.562090284,2.154402316,-0.595187497,1.412159401,2.390457721,0.000001429,0.000000112,-0.000000294,0.000000174,0.000001431,2.094395102
1770058538.551577806,11.300000000,-1.718826681,-1.562090286,2.154402276,-0.595187455,1.412159538,2.599897231,0.000001320,-0.000000114,-0.000000470,0.000000577,0.000001325,2.094395102
1770058538.651577950,11.400000000,-1.718826554,-1.562090303,2.154402226,-0.595187389,1.412159665,2.809336742,0.000001105,-0.000000331,-0.000000609,0.000000934,0.000001112,2.094395102
1770058538.751577854,11.500000000,-1.718826443,-1.562090336,2.154402165,-0.595187296,1.412159777,3.018776252,0.000001105,-0.000000331,-0.000000609,0.000000934,0.000001112,2.094395102
1770058538.851577759,11.600000000,-1.718826359,-1.562090385,2.154402097,-0.595187178,1.412159862,3.228215762,0.000000799,-0.000000522,-0.000000698,0.000001215,0.000000809,2.094395102
1770058538.951577902,11.700000000,-1.718826298,-1.562090445,2.154402025,-0.595187047,1.412159924,3.437655272,0.000000429,-0.000000670,-0.000000730,0.000001398,0.000000441,2.094395102
1770058539.051577806,11.800000000,-1.718826261,-1.562090513,2.154401953,-0.595186907,1.412159962,3.647094783,0.000000024,-0.000000764,-0.000000703,0.000001467,0.000000036,2.094395102
1770058539.151577950,11.900000000,-1.718826259,-1.562090587,2.154401885,-0.595186765,1.412159966,3.849843901,0.000000021,-0.000000670,-0.000000616,0.000001286,0.000000032,1.835737191
1770058539.251577854,12.000000000,-1.718826277,-1.562090647,2.154401836,-0.595186656,1.412159948,4.008417620,-0.000000244,-0.000000508,-0.000000395,0.000000904,-0.000000237,1.335737191
1770058539.351577759,12.100000000,-1.718826297,-1.562090688,2.154401804,-0.595186582,1.412159929,4.116991339,-0.000000153,-0.000000318,-0.000000247,0.000000566,-0.000000148,0.835737191
1770058539.451577902,12.200000000,-1.718826308,-1.562090710,2.154401786,-0.595186543,1.412159918,4.175565058,-0.000000061,-0.000000128,-0.000000099,0.000000227,-0.000000059,0.335737191
1770058539.551577806,12.300000000,-1.717601763,-1.555660918,2.147835852,-0.595052014,1.413388005,4.186915919,0.017118476,0.089884934,-0.091787927,0.001880412,0.017167943,-0.122847903
1770058539.651577950,12.400000000,-1.717371513,-1.554451936,2.146601298,-0.595026755,1.413618904,4.152952029,0.000000054,0.000000206,0.000000226,-0.000000584,-0.000000248,-0.581993776
1770058539.751577854,12.500000000,-1.717371506,-1.554451907,2.146601330,-0.595026837,1.413618868,4.069752931,0.000000091,0.000000378,0.000000405,-0.000001030,-0.000000486,-1.081987900
1770058539.851577759,12.600000000,-1.717371496,-1.554451861,2.146601377,-0.595026955,1.413618805,3.936554592,0.000000112,0.000000540,0.000000546,-0.000001337,-0.000000769,-1.581980781
1770058539.951577902,12.700000000,-1.717371495,-1.554451795,2.146601439,-0.595027087,1.413618786,3.753357041,-0.000000024,0.000000755,0.000000695,-0.000001448,-0.000000037,-2.081972377
1770058540.051577806,12.800000000,-1.717371512,-1.554451722,2.146601510,-0.595027230,1.413618768,3.543933581,-0.000000425,0.000000667,0.000000726,-0.000001391,-0.000000437,-2.094395102
1770058540.151577950,12.900000000,-1.717371554,-1.554451655,2.146601582,-0.595027369,1.413618724,3.334494071,-0.000000425,0.000000667,0.000000726,-0.000001391,-0.000000437,-2.094395102
1770058540.251577854,13.000000000,-1.717371633,-1.554451603,2.146601652,-0.595027491,1.413618645,3.125054561,-0.000000792,0.000000520,0.000000694,-0.000001210,-0.000000802,-2.094395102
1770058540.351577759,13.100000000,-1.717371731,-1.554451563,2.146601715,-0.595027594,1.413618546,2.915615050,-0.000001094,0.000000331,0.000000606,-0.000000931,-0.000001102,-2.094395102
1770058540.451577902,13.200000000,-1.717371846,-1.554451536,2.146601772,-0.595027678,1.413618430,2.706175540,-0.000001308,0.000000115,0.000000468,-0.000000576,-0.000001313,-2.094395102
1770058540.551577806,13.300000000,-1.717371977,-1.554451524,2.146601819,-0.595027736,1.413618299,2.496736030,-0.000001308,0.000000115,0.000000468,-0.000000576,-0.000001313,-2.094395102
1770058540.651577950,13.400000000,-1.717372117,-1.554451533,2.146601850,-0.595027757,1.413618158,2.287296520,-0.000001416,-0.000000110,0.000000293,-0.000000175,-0.000001417,-2.094395102
1770058540.751577854,13.500000000,-1.717372258,-1.554451555,2.146601869,-0.595027753,1.413618017,2.077857009,-0.000001409,-0.000000326,0.000000093,0.000000241,-0.000001407,-2.094395102
1770058540.851577759,13.600000000,-1.717372397,-1.554451591,2.146601875,-0.595027722,1.413617879,1.868417499,-0.000001288,-0.000000516,-0.000000113,0.000000637,-0.000001283,-2.094395102
1770058540.951577902,13.700000000,-1.717372521,-1.554451641,2.146601864,-0.595027661,1.413617755,1.666343077,-0.000001121,-0.000000449,-0.000000099,0.000000554,-0.000001116,-1.823008141
1770058541.051577806,13.800000000,-1.717372606,-1.554451687,2.146601845,-0.595027595,1.413617670,1.509042263,-0.000000671,-0.000000419,-0.000000196,0.000000620,-0.000000666,-1.323008141
1770058541.151577950,13.900000000,-1.717372661,-1.554451721,2.146601829,-0.595027545,1.413617616,1.401741449,-0.000000418,-0.000000261,-0.000000122,0.000000385,-0.000000414,-0.823008141
1770058541.251577854,14.000000000,-1.717372690,-1.554451739,2.146601821,-0.595027518,1.413617587,1.344440635,-0.000000164,-0.000000102,-0.000000048,0.000000151,-0.000000163,-0.323008141
1770058541.351577759,14.100000000,-1.716128146,-1.547829671,2.139774227,-0.594823620,1.414866066,1.334209173,0.015649628,0.083269243,-0.085853497,0.002563770,0.015699038,0.134896788
1770058541.451577902,14.200000000,-1.715945136,-1.546855963,2.138770316,-0.594793661,1.415049635,1.369237345,0.000000234,0.000000166,0.000000117,-0.000000377,-0.000000092,0.593653568
1770058541.551577806,14.300000000,-1.715945103,-1.546855940,2.138770334,-0.594793717,1.415049622,1.453602407,0.000000438,0.000000310,0.000000232,-0.000000753,-0.000000151,1.093647614
1770058541.651577950,14.400000000,-1.715945048,-1.546855901,2.138770365,-0.594793818,1.415049607,1.587966697,0.000000669,0.000000468,0.000000392,-0.000001300,-0.000000131,1.593638681
1770058541.751577854,14.500000000,-1.715944941,-1.546855854,2.138770380,-0.594793889,1.415049699,1.772330067,0.000001275,0.000000511,0.000000113,-0.000000633,0.000001271,2.092792119
