timestamp_absolute,timestamp_relative,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel
1770918438.058655500,5.000000000,-1.724935147,-1.593104477,2.185295593,-0.595058145,1.406038024,4.171529604,-0.000000075,-0.000000153,-0.000000119,0.000000273,-0.000000073,0.393572598
1770918438.158655405,5.100000000,-1.723849357,-1.587701319,2.179994482,-0.595161664,1.407125840,4.188178457,0.022168437,0.110315458,-0.108231687,-0.002113815,0.022209787,-0.065488254
1770918438.258655548,5.200000000,-1.723362698,-1.585279587,2.177618516,-0.595208097,1.407613393,4.159466890,0.000000051,0.000000190,0.000000214,-0.000000563,-0.000000226,-0.524780125
1770918438.358655453,5.300000000,-1.723362691,-1.585279560,2.177618547,-0.595208176,1.407613357,4.081989495,0.000000085,0.000000365,0.000000394,-0.000001007,-0.000000487,-1.024770010
1770918438.458655596,5.400000000,-1.723362681,-1.585279515,2.177618594,-0.595208294,1.407613294,3.954512864,0.000000104,0.000000529,0.000000540,-0.000001327,-0.000000785,-1.524762894
1770918438.558655500,5.500000000,-1.723362680,-1.585279450,2.177618655,-0.595208428,1.407613265,3.777037005,-0.000000024,0.000000750,0.000000690,-0.000001438,-0.000000036,-2.024754584
1770918438.658655405,5.600000000,-1.723362692,-1.585279375,2.177618727,-0.595208575,1.407613252,3.568083094,-0.000000442,0.000000679,0.000000741,-0.000001418,-0.000000453,-2.094395102
1770918438.758655548,5.700000000,-1.723362736,-1.585279307,2.177618801,-0.595208716,1.407613206,3.358643584,-0.000000442,0.000000679,0.000000741,-0.000001418,-0.000000453,-2.094395102
1770918438.858655453,5.800000000,-1.723362813,-1.585279253,2.177618872,-0.595208842,1.407613128,3.149204073,-0.000000823,0.000000526,0.000000709,-0.000001231,-0.000000833,-2.094395102
1770918438.958655596,5.900000000,-1.723362912,-1.585279210,2.177618939,-0.595208950,1.407613029,2.939764563,-0.000001137,0.000000332,0.000000618,-0.000000944,-0.000001145,-2.094395102
1770918439.058655500,6.000000000,-1.723363029,-1.585279180,2.177618998,-0.595209040,1.407612911,2.730325053,-0.000001360,0.000000110,0.000000478,-0.000000581,-0.000001365,-2.094395102
1770918439.158655405,6.100000000,-1.723363165,-1.585279169,2.177619046,-0.595209098,1.407612775,2.520885543,-0.000001360,0.000000110,0.000000478,-0.000000581,-0.000001365,-2.094395102
1770918439.258655548,6.200000000,-1.723363309,-1.585279176,2.177619080,-0.595209124,1.407612630,2.311446032,-0.000001472,-0.000000121,0.000000299,-0.000000170,-0.000001473,-2.094395102
1770918439.358655453,6.300000000,-1.723363456,-1.585279197,2.177619101,-0.595209123,1.407612483,2.102006522,-0.000001465,-0.000000342,0.000000095,0.000000254,-0.000001463,-2.094395102
1770918439.458655596,6.400000000,-1.723363602,-1.585279232,2.177619110,-0.595209095,1.407612337,1.892567012,-0.000001339,-0.000000535,-0.000000116,0.000000658,-0.000001334,-2.094395102
