timestamp_absolute,timestamp_relative,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel
1773395964.222380161,2.100000000,-2.085434788,-0.538114436,0.961086705,-0.398821383,0.966005767,1.626574879,0.001788430,-0.019144500,0.033264216,-0.015929500,0.002024044,0.032843409
1773395964.322380304,2.200000000,-2.085255492,-0.540023961,0.964401877,-0.400407855,0.966209115,1.629859088,0.001792964,-0.019095255,0.033151717,-0.015864720,0.002033479,0.032842097
1773395964.422380209,2.300000000,-2.085075741,-0.541928618,0.967705911,-0.401987904,0.966413407,1.633143166,0.001797505,-0.019046569,0.033040344,-0.015800485,0.002042915,0.032840770
1773395964.522380352,2.400000000,-2.084895536,-0.543828461,0.970998919,-0.403561582,0.966618642,1.636427109,0.001802054,-0.018998434,0.032930077,-0.015736786,0.002052353,0.032839430
1773395964.622380257,2.500000000,-2.084714875,-0.545723545,0.974281009,-0.405128944,0.966824821,1.639710916,0.001806610,-0.018950841,0.032820897,-0.015673613,0.002061793,0.032838075
1773395964.722380161,2.600000000,-2.084533757,-0.547613924,0.977552287,-0.406690039,0.967031945,1.642994587,0.001811174,-0.018903780,0.032712787,-0.015610955,0.002071235,0.032836707
1773395964.822380304,2.700000000,-2.084352183,-0.549499648,0.980812860,-0.408244919,0.967240012,1.646278119,0.001815746,-0.018857244,0.032605727,-0.015548804,0.002080678,0.032835324
1773395964.922380209,2.800000000,-2.084170150,-0.551380770,0.984062830,-0.409793635,0.967449025,1.649561512,0.001820326,-0.018811223,0.032499700,-0.015487151,0.002090123,0.032833928
1773395965.022380352,2.900000000,-2.083987659,-0.553257341,0.987302299,-0.411336233,0.967658982,1.652844764,0.001824913,-0.018765709,0.032394689,-0.015425986,0.002099570,0.032832518
1773395965.122380257,3.000000000,-2.083804708,-0.555129410,0.990531367,-0.412872763,0.967869884,1.656127873,0.001829509,-0.018720694,0.032290678,-0.015365302,0.002109019,0.032831094
1773395965.222380161,3.100000000,-2.083621297,-0.556997028,0.993750132,-0.414403272,0.968081731,1.659410839,0.001834113,-0.018676171,0.032187649,-0.015305089,0.002118470,0.032829657
1773395965.322380304,3.200000000,-2.083437424,-0.558860241,0.996958691,-0.415927806,0.968294523,1.662693659,0.001838725,-0.018632132,0.032085587,-0.015245339,0.002127924,0.032828205
1773395965.422380209,3.300000000,-2.083253090,-0.560719098,1.000157138,-0.417446410,0.968508261,1.665976333,0.001843345,-0.018588568,0.031984476,-0.015186044,0.002137379,0.032826741
1773395965.522380352,3.400000000,-2.083068292,-0.562573645,1.003345568,-0.418959130,0.968722945,1.669258860,0.001847973,-0.018545473,0.031884301,-0.015127196,0.002146837,0.032825262
1773395965.622380257,3.500000000,-2.082883031,-0.564423929,1.006524073,-0.420466009,0.968938574,1.672541237,0.001852610,-0.018502839,0.031785046,-0.015068788,0.002156297,0.032823770
1773395965.722380161,3.600000000,-2.082697306,-0.566269995,1.009692743,-0.421967090,0.969155150,1.675823463,0.001857255,-0.018460660,0.031686697,-0.015010811,0.002165759,0.032822265
1773395965.822380304,3.700000000,-2.082511115,-0.568111888,1.012851667,-0.423462416,0.969372672,1.679105538,0.001861909,-0.018418928,0.031589240,-0.014953259,0.002175223,0.032820746
1773395965.922380209,3.800000000,-2.082324458,-0.569949651,1.016000933,-0.424952028,0.969591142,1.682387459,0.001866571,-0.018377637,0.031492660,-0.014896124,0.002184690,0.032819214
1773395966.022380352,3.900000000,-2.082137334,-0.571783329,1.019140627,-0.426435968,0.969810558,1.685669226,0.001871242,-0.018336780,0.031396944,-0.014839398,0.002194160,0.032817669
1773395966.122380257,4.000000000,-2.081949742,-0.573612965,1.022270835,-0.427914276,0.970030921,1.688950837,0.001875921,-0.018296351,0.031302077,-0.014783076,0.002203632,0.032816110
1773395966.222380161,4.100000000,-2.081761681,-0.575438599,1.025391640,-0.429386991,0.970252231,1.692232291,0.001880609,-0.018256343,0.031208048,-0.014727150,0.002213106,0.032814538
1773395966.322380304,4.200000000,-2.081573150,-0.577260274,1.028503124,-0.430854152,0.970474490,1.695513586,0.001885307,-0.018216750,0.031114843,-0.014671613,0.002222583,0.032812952
1773395966.422380209,4.300000000,-2.081384149,-0.579078030,1.031605369,-0.432315798,0.970697696,1.698794721,0.001890012,-0.018177566,0.031022450,-0.014616460,0.002232063,0.032811354
1773395966.522380352,4.400000000,-2.081194676,-0.580891909,1.034698454,-0.433771966,0.970921850,1.702075696,0.001894727,-0.018138785,0.030930856,-0.014561683,0.002241545,0.032809742
1773395966.622380257,4.500000000,-2.081004731,-0.582701949,1.037782459,-0.435222694,0.971146953,1.705356508,0.001899451,-0.018100401,0.030840048,-0.014507276,0.002251030,0.032808118
1773395966.722380161,4.600000000,-2.080814313,-0.584508190,1.040857461,-0.436668017,0.971373005,1.708637156,0.001904184,-0.018062409,0.030750016,-0.014453233,0.002260518,0.032806480
1773395966.822380304,4.699999998,-2.080623420,-0.586310670,1.043923536,-0.438107972,0.971600006,1.711917639,0.001908926,-0.018024803,0.030660747,-0.014399549,0.002270008,0.032804830
1773395966.922380209,4.799999998,-2.080432052,-0.588109428,1.046980759,-0.439542594,0.971827956,1.715197955,0.001913677,-0.017987578,0.030572230,-0.014346217,0.002279502,0.032803166
1773395967.022380352,4.899999998,-2.080240209,-0.589904501,1.050029204,-0.440971917,0.972056856,1.718478104,0.001918437,-0.017950727,0.030484454,-0.014293231,0.002288998,0.032801490
1773395967.122380257,4.999999998,-2.080047888,-0.591695925,1.053068945,-0.442395976,0.972286706,1.721758084,0.001923207,-0.017914247,0.030397408,-0.014240587,0.002298497,0.032799800
1773395967.222380161,5.099999998,-2.079855089,-0.593483739,1.056100053,-0.443814803,0.972517506,1.725037894,0.001927985,-0.017878131,0.030311082,-0.014188278,0.002307999,0.032798098
1773395967.322380304,5.199999998,-2.079661812,-0.595267976,1.059122599,-0.445228433,0.972749256,1.728317532,0.001932774,-0.017842375,0.030225464,-0.014136298,0.002317504,0.032796383
1773395967.422380209,5.299999998,-2.079468055,-0.597048674,1.062136654,-0.446636897,0.972981957,1.731596998,0.001937571,-0.017806974,0.030140544,-0.014084643,0.002327012,0.032794656
1773395967.522380352,5.399999998,-2.079273817,-0.598825866,1.065142285,-0.448040228,0.973215609,1.734876289,0.001942379,-0.017771923,0.030056313,-0.014033308,0.002336523,0.032792915
1773395967.622380257,5.499999998,-2.079079097,-0.600599588,1.068139561,-0.449438457,0.973450213,1.738155406,0.001947195,-0.017737217,0.029972761,-0.013982287,0.002346037,0.032791163
1773395967.722380161,5.599999998,-2.078883895,-0.602369873,1.071128549,-0.450831614,0.973685769,1.741434345,0.001952022,-0.017702852,0.029889877,-0.013931575,0.002355554,0.032789397
1773395967.822380304,5.699999998,-2.078688210,-0.604136755,1.074109314,-0.452219731,0.973922276,1.744713107,0.001956858,-0.017668822,0.029807652,-0.013881167,0.002365074,0.032787619
1773395967.922380209,5.799999998,-2.078492039,-0.605900267,1.077081922,-0.453602837,0.974159736,1.747991690,0.001961704,-0.017635125,0.029726078,-0.013831059,0.002374597,0.032785829
1773395968.022380352,5.899999998,-2.078295383,-0.607660443,1.080046436,-0.454980962,0.974398148,1.751270093,0.001966559,-0.017601754,0.029645144,-0.013781246,0.002384123,0.032784026
1773395968.122380257,5.999999998,-2.078098241,-0.609417313,1.083002920,-0.456354134,0.974637513,1.754548314,0.001971424,-0.017568706,0.029564841,-0.013731723,0.002393653,0.032782211
1773395968.222380161,6.099999998,-2.077900611,-0.611170911,1.085951436,-0.457722382,0.974877832,1.757826352,0.001976300,-0.017535977,0.029485162,-0.013682485,0.002403185,0.032780383
1773395968.322380304,6.199999998,-2.077702492,-0.612921267,1.088892046,-0.459085735,0.975119104,1.761104206,0.001981185,-0.017503563,0.029406097,-0.013633529,0.002412721,0.032778543
1773395968.422380209,6.299999998,-2.077503884,-0.614668413,1.091824810,-0.460444220,0.975361330,1.764381875,0.001986080,-0.017471458,0.029327638,-0.013584849,0.002422260,0.032776691
1773395968.522380352,6.399999998,-2.077304786,-0.616412379,1.094749788,-0.461797864,0.975604510,1.767659358,0.001990985,-0.017439661,0.029249776,-0.013536442,0.002431803,0.032774826
1773395968.622380257,6.499999998,-2.077105196,-0.618153196,1.097667038,-0.463146695,0.975848645,1.770936653,0.001995900,-0.017408166,0.029172504,-0.013488303,0.002441348,0.032772950
1773395968.722380161,6.599999998,-2.076905113,-0.619890893,1.100576619,-0.464490738,0.976093735,1.774213759,0.002000826,-0.017376969,0.029095813,-0.013440428,0.002450897,0.032771061
1773395968.822380304,6.699999998,-2.076704537,-0.621625500,1.103478589,-0.465830019,0.976339780,1.777490675,0.002005761,-0.017346068,0.029019695,-0.013392813,0.002460450,0.032769160
1773395968.922380209,6.799999998,-2.076503466,-0.623357045,1.106373003,-0.467164564,0.976586780,1.780767400,0.002010707,-0.017315458,0.028944143,-0.013345454,0.002470005,0.032767248
1773395969.022380352,6.899999998,-2.076301900,-0.625085559,1.109259918,-0.468494399,0.976834737,1.784043932,0.002015663,-0.017285135,0.028869149,-0.013298348,0.002479565,0.032765323
1773395969.122380257,6.999999998,-2.076099837,-0.626811069,1.112139388,-0.469819548,0.977083649,1.787320271,0.002020630,-0.017255097,0.028794705,-0.013251489,0.002489127,0.032763386
1773395969.222380161,7.099999998,-2.075897276,-0.628533602,1.115011469,-0.471140035,0.977333519,1.790596415,0.002025607,-0.017225339,0.028720805,-0.013204875,0.002498693,0.032761438
1773395969.322380304,7.199999998,-2.075694217,-0.630253188,1.117876213,-0.472455886,0.977584345,1.793872362,0.002030594,-0.017195858,0.028647441,-0.013158502,0.002508262,0.032759477
1773395969.422380209,7.299999998,-2.075490658,-0.631969853,1.120733674,-0.473767122,0.977836128,1.797148113,0.002035592,-0.017166651,0.028574606,-0.013112365,0.002517835,0.032757505
1773395969.522380352,7.399999998,-2.075286598,-0.633683625,1.123583903,-0.475073768,0.978088869,1.800423665,0.002040600,-0.017137714,0.028502293,-0.013066463,0.002527411,0.032755521
1773395969.622380257,7.499999998,-2.075082036,-0.635394529,1.126426952,-0.476375847,0.978342569,1.803699018,0.002045619,-0.017109045,0.028430495,-0.013020790,0.002536991,0.032753525
1773395969.722380161,7.599999998,-2.074876971,-0.637102593,1.129262873,-0.477673382,0.978597226,1.806974169,0.002050649,-0.017080639,0.028359206,-0.012975344,0.002546574,0.032751518
1773395969.822380304,7.699999998,-2.074671402,-0.638807843,1.132091715,-0.478966394,0.978852842,1.810249119,0.002055689,-0.017052494,0.028288418,-0.012930121,0.002556161,0.032749499
1773395969.922380209,7.799999998,-2.074465328,-0.640510303,1.134913527,-0.480254906,0.979109417,1.813523866,0.002060740,-0.017024608,0.028218126,-0.012885118,0.002565751,0.032747469
1773395970.022380352,7.899999998,-2.074258748,-0.642210001,1.137728360,-0.481538939,0.979366952,1.816798409,0.002065802,-0.016996975,0.028148323,-0.012840331,0.002575345,0.032745427
1773395970.122380257,7.999999998,-2.074051660,-0.643906960,1.140536260,-0.482818514,0.979625446,1.820072746,0.002070875,-0.016969595,0.028079003,-0.012795757,0.002584943,0.032743373
1773395970.222380161,8.099999998,-2.073844065,-0.645601207,1.143337276,-0.484093654,0.979884900,1.823346877,0.002075958,-0.016942463,0.028010160,-0.012751394,0.002594544,0.032741309
1773395970.322380304,8.199999998,-2.073635959,-0.647292764,1.146131455,-0.485364378,0.980145315,1.826620800,0.002081053,-0.016915577,0.027941788,-0.012707238,0.002604148,0.032739232
1773395970.422380209,8.299999998,-2.073427344,-0.648981658,1.148918843,-0.486630706,0.980406691,1.829894515,0.002086158,-0.016888935,0.027873880,-0.012663286,0.002613757,0.032737145
1773395970.522380352,8.399999998,-2.073218216,-0.650667911,1.151699486,-0.487892660,0.980669028,1.833168019,0.002091275,-0.016862532,0.027806431,-0.012619534,0.002623369,0.032735046
1773395970.622380257,8.499999998,-2.073008576,-0.652351548,1.154473429,-0.489150258,0.980932326,1.836441313,0.002096402,-0.016836368,0.027739435,-0.012575981,0.002632984,0.032732936
1773395970.722380161,8.599999998,-2.072798422,-0.654032592,1.157240718,-0.490403520,0.981196586,1.839714395,0.002101541,-0.016810438,0.027672886,-0.012532623,0.002642603,0.032730815
1773395970.822380304,8.699999998,-2.072587753,-0.655711066,1.160001396,-0.491652466,0.981461809,1.842987263,0.002106691,-0.016784740,0.027606780,-0.012489456,0.002652226,0.032728683
1773395970.922380209,8.799999998,-2.072376567,-0.657386993,1.162755507,-0.492897114,0.981727994,1.846259917,0.002111852,-0.016759272,0.027541110,-0.012446480,0.002661853,0.032726539
1773395971.022380352,8.899999998,-2.072164865,-0.659060396,1.165503094,-0.494137483,0.981995143,1.849532355,0.002117025,-0.016734031,0.027475871,-0.012403689,0.002671483,0.032724385
1773395971.122380257,8.999999998,-2.071952644,-0.660731297,1.168244200,-0.495373591,0.982263255,1.852804577,0.002122209,-0.016709015,0.027411058,-0.012361083,0.002681118,0.032722219
1773395971.222380161,9.099999998,-2.071739904,-0.662399720,1.170978866,-0.496605457,0.982532330,1.856076581,0.002127404,-0.016684221,0.027346665,-0.012318658,0.002690755,0.032720043
1773395971.322380304,9.199999998,-2.071526643,-0.664065684,1.173707135,-0.497833098,0.982802370,1.859348367,0.002132610,-0.016659646,0.027282688,-0.012276412,0.002700397,0.032717856
1773395971.422380209,9.299999998,-2.071312860,-0.665729213,1.176429047,-0.499056532,0.983073374,1.862619933,0.002137828,-0.016635289,0.027219121,-0.012234341,0.002710042,0.032715658
1773395971.522380352,9.399999998,-2.071098554,-0.667390328,1.179144643,-0.500275776,0.983345343,1.865891278,0.002143058,-0.016611146,0.027155960,-0.012192444,0.002719692,0.032713449
1773395971.622380257,9.499999998,-2.070883724,-0.669049049,1.181853963,-0.501490848,0.983618278,1.869162401,0.002148299,-0.016587216,0.027093199,-0.012150718,0.002729345,0.032711229
1773395971.722380161,9.599999998,-2.070668369,-0.670705399,1.184557047,-0.502701764,0.983892178,1.872433301,0.002153552,-0.016563497,0.027030834,-0.012109160,0.002739001,0.032708999
1773395971.822380304,9.699999998,-2.070452487,-0.672359397,1.187253933,-0.503908541,0.984167044,1.875703976,0.002158816,-0.016539986,0.026968861,-0.012067768,0.002748662,0.032706758
1773395971.922380209,9.799999998,-2.070236078,-0.674011065,1.189944660,-0.505111195,0.984442877,1.878974427,0.002164092,-0.016516680,0.026907273,-0.012026540,0.002758327,0.032704507
1773395972.022380352,9.899999998,-2.070019140,-0.675660423,1.192629267,-0.506309742,0.984719676,1.882244652,0.002169380,-0.016493578,0.026846068,-0.011985473,0.002767995,0.032702245
1773395972.122380257,9.999999998,-2.069801672,-0.677307491,1.195307791,-0.507504199,0.984997443,1.885514649,0.002174680,-0.016470678,0.026785239,-0.011944565,0.002777667,0.032699972
1773395972.222380161,10.099999998,-2.069583673,-0.678952289,1.197980269,-0.508694580,0.985276177,1.888784418,0.002179991,-0.016447977,0.026724784,-0.011903814,0.002787343,0.032697689
1773395972.322380304,10.199999998,-2.069365142,-0.680594836,1.200646739,-0.509880902,0.985555879,1.892053957,0.002185315,-0.016425474,0.026664697,-0.011863217,0.002797023,0.032695396
1773395972.422380209,10.299999998,-2.069146077,-0.682235153,1.203307236,-0.511063179,0.985836550,1.895323267,0.002190650,-0.016403166,0.026604974,-0.011822773,0.002806707,0.032693092
1773395972.522380352,10.399999998,-2.068926477,-0.683873258,1.205961797,-0.512241427,0.986118190,1.898592344,0.002195997,-0.016381051,0.026545612,-0.011782478,0.002816395,0.032690779
1773395972.622380257,10.499999998,-2.068706341,-0.685509171,1.208610458,-0.513415660,0.986400798,1.901861190,0.002201357,-0.016359127,0.026486605,-0.011742331,0.002826087,0.032688454
1773395972.722380161,10.599999998,-2.068485668,-0.687142910,1.211253253,-0.514585893,0.986684377,1.905129802,0.002206728,-0.016337393,0.026427950,-0.011702330,0.002835782,0.032686120
1773395972.822380304,10.699999998,-2.068264457,-0.688774495,1.213890217,-0.515752140,0.986968925,1.908398179,0.002212112,-0.016315847,0.026369642,-0.011662472,0.002845482,0.032683776
1773395972.922380209,10.799999998,-2.068042706,-0.690403943,1.216521385,-0.516914416,0.987254443,1.911666322,0.002217508,-0.016294486,0.026311678,-0.011622757,0.002855186,0.032681421
1773395973.022380352,10.899999998,-2.067820415,-0.692031274,1.219146790,-0.518072734,0.987540933,1.914934227,0.002222916,-0.016273309,0.026254054,-0.011583180,0.002864893,0.032679056
1773395973.122380257,10.999999998,-2.067597581,-0.693656505,1.221766467,-0.519227108,0.987828393,1.918201895,0.002228336,-0.016252314,0.026196765,-0.011543742,0.002874605,0.032676682
1773395973.222380161,11.099999998,-2.067374204,-0.695279655,1.224380448,-0.520377552,0.988116825,1.921469325,0.002233769,-0.016231499,0.026139809,-0.011504439,0.002884320,0.032674297
1773395973.322380304,11.199999998,-2.067150283,-0.696900742,1.226988766,-0.521524079,0.988406229,1.924736515,0.002239213,-0.016210862,0.026083181,-0.011465270,0.002894040,0.032671903
1773395973.422380209,11.299999998,-2.066925816,-0.698519782,1.229591453,-0.522666702,0.988696605,1.928003465,0.002244671,-0.016190402,0.026026877,-0.011426232,0.002903764,0.032669499
1773395973.522380352,11.399999998,-2.066700802,-0.700136793,1.232188543,-0.523805435,0.988987955,1.931270174,0.002250141,-0.016170117,0.025970894,-0.011387325,0.002913491,0.032667085
1773395973.622380257,11.499999998,-2.066475240,-0.701751794,1.234780066,-0.524940289,0.989280277,1.934536640,0.002255623,-0.016150005,0.025915229,-0.011348545,0.002923223,0.032664661
1773395973.722380161,11.599999998,-2.066249128,-0.703364800,1.237366053,-0.526071279,0.989573573,1.937802863,0.002261118,-0.016130064,0.025859877,-0.011309892,0.002932959,0.032662228
1773395973.822380304,11.699999998,-2.066022465,-0.704975830,1.239946537,-0.527198415,0.989867843,1.941068841,0.002266625,-0.016110294,0.025804836,-0.011271364,0.002942699,0.032659784
1773395973.922380209,11.799999998,-2.065795251,-0.706584899,1.242521547,-0.528321711,0.990163087,1.944334574,0.002272146,-0.016090691,0.025750101,-0.011232958,0.002952443,0.032657332
1773395974.022380352,11.899999998,-2.065567483,-0.708192024,1.245091114,-0.529441178,0.990459306,1.947600061,0.002277679,-0.016071256,0.025695670,-0.011194673,0.002962191,0.032654870
1773395974.122380257,11.999999998,-2.065339160,-0.709797223,1.247655268,-0.530556829,0.990756500,1.950865301,0.002283224,-0.016051985,0.025641539,-0.011156507,0.002971943,0.032652398
1773395974.222380161,12.099999998,-2.065110282,-0.711400511,1.250214038,-0.531668675,0.991054670,1.954130293,0.002288783,-0.016032878,0.025587705,-0.011118459,0.002981699,0.032649917
1773395974.322380304,12.199999998,-2.064880847,-0.713001904,1.252767455,-0.532776727,0.991353816,1.957395035,0.002294354,-0.016013933,0.025534164,-0.011080527,0.002991460,0.032647427
1773395974.422380209,12.299999998,-2.064650853,-0.714601419,1.255315546,-0.533880998,0.991653939,1.960659528,0.002299938,-0.015995148,0.025480914,-0.011042709,0.003001225,0.032644927
1773395974.522380352,12.399999998,-2.064420299,-0.716199071,1.257858341,-0.534981499,0.991955038,1.963923770,0.002305535,-0.015976522,0.025427950,-0.011005004,0.003010994,0.032642418
1773395974.622380257,12.499999998,-2.064189185,-0.717794876,1.260395868,-0.536078240,0.992257115,1.967187760,0.002311145,-0.015958054,0.025375271,-0.010967409,0.003020767,0.032639900
1773395974.722380161,12.599999998,-2.063957508,-0.719388851,1.262928156,-0.537171232,0.992560169,1.970451497,0.002316768,-0.015939742,0.025322873,-0.010929925,0.003030544,0.032637373
1773395974.822380304,12.699999998,-2.063725268,-0.720981009,1.265455231,-0.538260487,0.992864202,1.973714981,0.002322404,-0.015921584,0.025270752,-0.010892548,0.003040325,0.032634837
1773395974.922380209,12.799999998,-2.063492462,-0.722571367,1.267977121,-0.539346014,0.993169213,1.976978210,0.002328054,-0.015903580,0.025218907,-0.010855277,0.003050111,0.032632291
1773395975.022380352,12.899999998,-2.063259091,-0.724159940,1.270493855,-0.540427826,0.993475203,1.980241184,0.002333716,-0.015885728,0.025167333,-0.010818112,0.003059901,0.032629737
1773395975.122380257,12.999999998,-2.063025152,-0.725746742,1.273005458,-0.541505931,0.993782172,1.983503901,0.002339392,-0.015868026,0.025116029,-0.010781049,0.003069695,0.032627174
1773395975.222380161,13.099999998,-2.062790644,-0.727331790,1.275511957,-0.542580339,0.994090122,1.986766361,0.002345081,-0.015850473,0.025064991,-0.010744089,0.003079493,0.032624602
1773395975.322380304,13.199999998,-2.062555565,-0.728915096,1.278013378,-0.543651062,0.994399051,1.990028563,0.002350783,-0.015833068,0.025014216,-0.010707229,0.003089296,0.032622021
1773395975.422380209,13.299999998,-2.062319915,-0.730496677,1.280509748,-0.544718109,0.994708962,1.993290507,0.002356499,-0.015815809,0.024963701,-0.010670468,0.003099103,0.032619431
1773395975.522380352,13.399999998,-2.062083693,-0.732076547,1.283001093,-0.545781490,0.995019853,1.996552190,0.002362228,-0.015798696,0.024913445,-0.010633805,0.003108914,0.032616832
1773395975.622380257,13.499999998,-2.061846896,-0.733654720,1.285487437,-0.546841213,0.995331726,1.999813612,0.002367970,-0.015781727,0.024863443,-0.010597238,0.003118730,0.032614225
1773395975.722380161,13.599999998,-2.061609523,-0.735231210,1.287968807,-0.547897290,0.995644581,2.003074773,0.002373726,-0.015764900,0.024813694,-0.010560766,0.003128550,0.032611610
1773395975.822380304,13.699999998,-2.061371573,-0.736806031,1.290445226,-0.548949729,0.995958418,2.006335672,0.002379496,-0.015748215,0.024764195,-0.010524387,0.003138374,0.032608985
1773395975.922380209,13.799999998,-2.061133046,-0.738379198,1.292916720,-0.549998539,0.996273239,2.009596307,0.002385279,-0.015731670,0.024714943,-0.010488101,0.003148203,0.032606352
1773395976.022380352,13.899999998,-2.060893938,-0.739950724,1.295383314,-0.551043729,0.996589042,2.012856678,0.002391076,-0.015715264,0.024665935,-0.010451905,0.003158036,0.032603711
1773395976.122380257,13.999999998,-2.060654249,-0.741520624,1.297845031,-0.552085309,0.996905830,2.016116784,0.002396886,-0.015698996,0.024617169,-0.010415799,0.003167873,0.032601062
1773395976.222380161,14.099999998,-2.060413978,-0.743088910,1.300301895,-0.553123287,0.997223601,2.019376625,0.002402711,-0.015682864,0.024568643,-0.010379781,0.003177715,0.032598404
1773395976.322380304,14.199999998,-2.060173123,-0.744655597,1.302753930,-0.554157672,0.997542357,2.022636198,0.002408549,-0.015666868,0.024520354,-0.010343850,0.003187561,0.032595737
1773395976.422380209,14.299999998,-2.059931683,-0.746220698,1.305201160,-0.555188473,0.997862098,2.025895505,0.002414401,-0.015651007,0.024472299,-0.010308005,0.003197412,0.032593063
1773395976.522380352,14.399999998,-2.059689657,-0.747784226,1.307643608,-0.556215697,0.998182825,2.029154543,0.002420266,-0.015635278,0.024424476,-0.010272245,0.003207267,0.032590380
1773395976.622380257,14.499999998,-2.059447042,-0.749346194,1.310081296,-0.557239354,0.998504538,2.032413312,0.002426146,-0.015619682,0.024376883,-0.010236568,0.003217127,0.032587689
1773395976.722380161,14.599999998,-2.059203838,-0.750906616,1.312514248,-0.558259451,0.998827237,2.035671811,0.002432040,-0.015604216,0.024329518,-0.010200972,0.003226991,0.032584990
1773395976.822380304,14.699999998,-2.058960043,-0.752465504,1.314942486,-0.559275997,0.999150923,2.038930039,0.002437948,-0.015588881,0.024282377,-0.010165458,0.003236859,0.032582284
